Start Datetime (hb),Energy Price ($/kWh),LOAD: Site Load Original Load (kW),PV: solar1 Electric Generation (kW),BATTERY: es Power (kW),BATTERY: es SOC (%),PV Grid Export (kW),Net Grid Import (kW)
3/14/2022 3:00,38.23,0.965640349,0,0,0.930704811,0,0.965640349
3/14/2022 4:00,38.71,1.033271668,0,6,0.930704811,0,0
3/14/2022 5:00,38.71,1.333168674,0,6,0.62142646,0,0
3/14/2022 6:00,40.5,1.960469017,0,6,0.31214811,0,0
3/14/2022 7:00,40.5,2.326816639,0.534974503,0,0.002869759,0,1.791842136
3/14/2022 8:00,35.028,2.129436566,1.749082503,0,0.002869759,0,0.380354063
3/14/2022 9:00,35.028,1.863143844,3.183487503,0,0.002869759,1.320343659,0
3/14/2022 10:00,29.818,1.727098808,4.06091,-6,0.002869759,0,3.666188808
3/14/2022 11:00,29.818,1.608093443,5.374244498,-6,0.281220275,0,2.233848945
3/14/2022 12:00,33.788,1.483758807,5.733179998,0,0.55957079,4.249421191,0
3/14/2022 13:00,33.788,1.398106576,4.744490002,0,0.55957079,3.346383426,0
3/14/2022 14:00,31.896,1.325682848,4.019724002,0,0.55957079,2.694041154,0
3/14/2022 15:00,31.896,1.379290963,2.895593498,0,0.55957079,1.516302535,0
3/14/2022 16:00,35.46,1.642072179,2.088622501,0,0.55957079,0.446550322,0
3/14/2022 17:00,35.46,2.2064334,0.555553502,6,0.55957079,0,0
3/14/2022 18:00,32.431,2.770647571,0,0,0.25029244,0,2.770647571
3/14/2022 19:00,32.431,3.135192564,0,0,0.25029244,0,3.135192564
3/14/2022 20:00,27.307,3.173515364,0,-6,0.25029244,0,9.173515364
3/14/2022 21:00,27.307,2.874415047,0,-6,0.528642955,0,8.874415047
3/14/2022 22:00,31.05,2.326813799,0,0,0.806993471,0,2.326813799
3/14/2022 23:00,31.05,1.792106775,0,0,0.806993471,0,1.792106775
3/15/2022 0:00,26.35,1.225872275,0,6,0.806993471,0,0
3/15/2022 1:00,26.35,0.999087892,0,6,0.49771512,0,0
3/15/2022 2:00,26.13,0.91052132,0,0,0.18843677,0,0.91052132
3/15/2022 3:00,26.13,0.910721777,0,0,0.18843677,0,0.910721777
3/15/2022 4:00,28.59,0.958041076,0,0,0.18843677,0,0.958041076
3/15/2022 5:00,28.59,1.247159864,0,0,0.18843677,0,1.247159864
3/15/2022 6:00,8.18,1.859208562,0,0,0.18843677,0,1.859208562
3/15/2022 7:00,8.18,2.291872992,1.183992999,0,0.18843677,0,1.107879993
3/15/2022 8:00,3.668,2.15670881,2.615399997,0,0.18843677,0.458691187,0
3/15/2022 9:00,3.668,1.929933286,3.963744001,0,0.18843677,2.033810715,0
3/15/2022 10:00,2.058,1.840824832,4.590205501,0,0.18843677,2.749380669,0
3/15/2022 11:00,2.058,1.735617464,4.987292002,0,0.18843677,3.251674538,0
3/15/2022 12:00,0.171,1.624884666,5.544126497,0,0.18843677,3.919241831,0
3/15/2022 13:00,0.171,1.544266254,5.328183,0,0.18843677,3.783916746,0
3/15/2022 14:00,-10.62,1.473218585,0,-6,0.18843677,0,7.473218585
3/15/2022 15:00,-10.62,1.493255208,0,-6,0.466787285,0,7.493255208
3/15/2022 16:00,-7.24,1.76133624,0,0,0.745137801,0,1.76133624
3/15/2022 17:00,-7.24,2.329909148,0,0,0.745137801,0,2.329909148
3/15/2022 18:00,-2.69,2.870083208,0,0,0.745137801,0,2.870083208
3/15/2022 19:00,-2.69,3.203328917,0,0,0.745137801,0,3.203328917
3/15/2022 20:00,-0.83,3.2785819,0,0,0.745137801,0,3.2785819
3/15/2022 21:00,-0.83,3.002156315,0,6,0.745137801,0,0
3/15/2022 22:00,-21.73,2.47902751,0,-6,0.43585945,0,8.47902751
3/15/2022 23:00,-21.73,1.902836547,0,-5.544326667,0.714209966,0,7.447163213
3/16/2022 0:00,-21.82,1.334615008,0,0,0.971420997,0,1.334615008
3/16/2022 1:00,-21.82,1.107340281,0,0,0.971420997,0,1.107340281
3/16/2022 2:00,1.95,1.024087918,0,0,0.971420997,0,1.024087918
3/16/2022 3:00,1.95,1.026075982,0,0,0.971420997,0,1.026075982
3/16/2022 4:00,12.43,1.076373064,0,6,0.971420997,0,0
3/16/2022 5:00,12.43,1.370566437,0,6,0.662142646,0,0
3/16/2022 6:00,1.006,1.978346505,0.025555999,0,0.352864296,0,1.952790506
3/16/2022 7:00,1.006,2.379791983,1.208033001,0,0.352864296,0,1.171758982
3/16/2022 8:00,0.443,2.231926435,2.906098503,-6,0.352864296,0,5.325827932
3/16/2022 9:00,0.443,1.987244574,4.370367498,0,0.631214811,2.383122924,0
3/16/2022 10:00,-0.011,1.84119062,0,-6,0.631214811,0,7.84119062
3/16/2022 11:00,-0.011,1.7327364,0,-1.754432667,0.909565326,0,3.487169066
3/16/2022 12:00,1.856,1.620729152,6.1787145,0,0.990956533,4.557985348,0
3/16/2022 13:00,1.856,1.539420235,5.884195499,0,0.990956533,4.344775264,0
3/16/2022 14:00,18.77,1.45210447,5.160768998,0,0.990956533,3.708664528,0
3/16/2022 15:00,18.77,1.491683998,3.979693998,0,0.990956533,2.48801,0
3/16/2022 16:00,22,1.734942628,2.440244002,0,0.990956533,0.705301374,0
3/16/2022 17:00,22,2.288583551,0.813281497,0,0.990956533,0,1.475302054
3/16/2022 18:00,25.47,2.826400193,0,0,0.990956533,0,2.826400193
3/16/2022 19:00,25.47,3.203292282,0,0,0.990956533,0,3.203292282
3/16/2022 20:00,30.36,3.223043878,0,6,0.990956533,0,0
3/16/2022 21:00,30.36,2.911825763,0,6,0.681678182,0,0
3/16/2022 22:00,18.74,2.382473568,0,-6,0.372399832,0,8.382473568
3/16/2022 23:00,18.74,1.864939682,0,-6,0.650750347,0,7.864939682
3/17/2022 0:00,21.67,1.293143127,0,0,0.929100863,0,1.293143127
3/17/2022 1:00,21.67,1.062130679,0,0,0.929100863,0,1.062130679
3/17/2022 2:00,32.16,0.984584101,0,0,0.929100863,0,0.984584101
3/17/2022 3:00,32.16,0.970013052,0,0,0.929100863,0,0.970013052
3/17/2022 4:00,33.99,1.01278054,0,0,0.929100863,0,1.01278054
3/17/2022 5:00,33.99,1.297479106,0,0,0.929100863,0,1.297479106
3/17/2022 6:00,30.37,1.901415267,0.035098,0,0.929100863,0,1.866317267
3/17/2022 7:00,30.37,2.304872272,0.768523,0,0.929100863,0,1.536349272
3/17/2022 8:00,40.322,2.140619085,1.724712003,6,0.929100863,0,0
3/17/2022 9:00,40.322,1.900066507,2.632662501,6,0.619822512,0.732595994,0
3/17/2022 10:00,32.548,1.76288414,3.367234003,-6,0.310544162,0,4.395650137
3/17/2022 11:00,32.548,1.622015333,4.412781002,-6,0.588894677,0,3.209234331
3/17/2022 12:00,37.272,1.505670378,4.693982503,0,0.867245192,3.188312125,0
3/17/2022 13:00,37.272,1.397222863,6.064227001,0,0.867245192,4.667004138,0
3/17/2022 14:00,39.686,1.32088877,5.3106725,6,0.867245192,3.98978373,0
3/17/2022 15:00,39.686,1.376157697,4.130287497,6,0.557966842,2.7541298,0
3/17/2022 16:00,35.783,1.63846808,2.535358,0,0.248688491,0.89688992,0
3/17/2022 17:00,35.783,2.177635323,0.830311503,0,0.248688491,0,1.34732382
3/17/2022 18:00,36.154,2.727160697,0,0,0.248688491,0,2.727160697
3/17/2022 19:00,36.154,3.079594713,0,0,0.248688491,0,3.079594713
3/17/2022 20:00,32.99,3.119588014,0,0,0.248688491,0,3.119588014
3/17/2022 21:00,32.99,2.827022519,0,0,0.248688491,0,2.827022519
3/17/2022 22:00,24.31,2.298771053,0,-6,0.248688491,0,8.298771053
3/17/2022 23:00,24.31,1.783015726,0,-6,0.527039007,0,7.783015726
3/18/2022 0:00,26.11,1.243054269,0,6,0.805389522,0,0
3/18/2022 1:00,26.11,1.014476561,0,6,0.496111172,0,0
3/18/2022 2:00,26.09,0.948739094,0,0,0.186832821,0,0.948739094
3/18/2022 3:00,26.09,0.96035524,0,0,0.186832821,0,0.96035524
3/18/2022 4:00,12.4,1.005817158,0,-6,0.186832821,0,7.005817158
3/18/2022 5:00,12.4,1.310634812,0,-6,0.465183337,0,7.310634812
3/18/2022 6:00,26.32,1.958922145,0,0,0.743533852,0,1.958922145
3/18/2022 7:00,26.32,2.350858442,0.504068999,0,0.743533852,0,1.846789443
3/18/2022 8:00,28.53,2.179002729,1.428660002,0,0.743533852,0,0.750342727
3/18/2022 9:00,28.53,1.936882518,2.537867997,0,0.743533852,0.600985479,0
3/18/2022 10:00,29.6,1.792977927,3.075782997,6,0.743533852,1.28280507,0
3/18/2022 11:00,29.6,1.673509789,4.081144998,6,0.434255502,2.407635209,0
3/18/2022 12:00,26.19,1.55050786,0.957215497,0,0.124977151,0,0.593292363
3/18/2022 13:00,26.19,1.461650495,3.013950499,0,0.124977151,1.552300004,0
3/18/2022 14:00,23.78,1.40138078,2.4425205,0,0.124977151,1.04113972,0
3/18/2022 15:00,23.78,1.456272251,2.437865997,0,0.124977151,0.981593746,0
3/18/2022 16:00,20.54,1.725704338,1.337276997,0,0.124977151,0,0.388427341
3/18/2022 17:00,20.54,2.273425907,0.538369503,0,0.124977151,0,1.735056404
3/18/2022 18:00,20.29,2.831879617,0,-6,0.124977151,0,8.831879617
3/18/2022 19:00,20.29,3.182682676,0,-6,0.403327667,0,9.182682676
3/18/2022 20:00,29.67,3.226635719,0,0,0.681678182,0,3.226635719
3/18/2022 21:00,29.67,2.922377956,0,0,0.681678182,0,2.922377956
3/18/2022 22:00,25.3,2.372650899,0,0,0.681678182,0,2.372650899
3/18/2022 23:00,25.3,1.826801033,0,0,0.681678182,0,1.826801033
3/19/2022 0:00,18.39,1.249285303,0,6,0.681678182,0,0
3/19/2022 1:00,18.39,1.021699356,0,6,0.372399832,0,0
3/19/2022 2:00,2.3,0.952202041,0,-6,0.063121481,0,6.952202041
3/19/2022 3:00,2.3,0.954761366,0,0,0.341471997,0,0.954761366
3/19/2022 4:00,-8.16,1.012608698,0,-6,0.341471997,0,7.012608698
3/19/2022 5:00,-8.16,1.312680689,0,-6,0.619822512,0,7.312680689
3/19/2022 6:00,5.53,1.970168743,0.038554999,0,0.898173027,0,1.931613744
3/19/2022 7:00,5.53,2.382937611,0.639050503,0,0.898173027,0,1.743887108
3/19/2022 8:00,15.85,2.208249684,1.804005,0,0.898173027,0,0.404244684
3/19/2022 9:00,15.85,1.941975963,2.922367497,0,0.898173027,0.980391534,0
3/19/2022 10:00,20.81,1.782925609,3.202410001,0,0.898173027,1.419484392,0
3/19/2022 11:00,20.81,1.651831055,3.636026002,0,0.898173027,1.984194947,0
3/19/2022 12:00,23.06,1.539857448,3.623014997,0,0.898173027,2.083157549,0
3/19/2022 13:00,23.06,1.460200728,3.666285497,0,0.898173027,2.206084769,0
3/19/2022 14:00,16.18,1.400089438,2.8121975,0,0.898173027,1.412108062,0
3/19/2022 15:00,16.18,1.454955921,2.586574998,0,0.898173027,1.131619077,0
3/19/2022 16:00,21.1,1.724215422,1.095639503,0,0.898173027,0,0.628575919
3/19/2022 17:00,21.1,2.271564537,0.341646998,0,0.898173027,0,1.929917539
3/19/2022 18:00,14.32,2.829698729,0,0,0.898173027,0,2.829698729
3/19/2022 19:00,14.32,3.171261496,0,0,0.898173027,0,3.171261496
3/19/2022 20:00,28.23,3.181189754,0,6,0.898173027,0,0
3/19/2022 21:00,28.23,2.842665385,0,6,0.588894677,0,0
3/19/2022 22:00,18.51,2.263475585,0,-6,0.279616326,0,8.263475585
3/19/2022 23:00,18.51,1.684310491,0,-6,0.557966842,0,7.684310491
3/20/2022 0:00,24.23,1.06773228,0,6,0.836317357,0,0
3/20/2022 1:00,24.23,0.844019184,0,0,0.527039007,0,0.844019184
3/20/2022 2:00,4.97,0.761953448,0,-6,0.527039007,0,6.761953448
3/20/2022 3:00,4.97,0.760778461,0,0,0.805389522,0,0.760778461
3/20/2022 4:00,15.38,0.798551643,0,0,0.805389522,0,0.798551643
3/20/2022 5:00,15.38,1.091500751,0,0,0.805389522,0,1.091500751
3/20/2022 6:00,25.57,1.757501544,0.052566997,6,0.805389522,0,0
3/20/2022 7:00,25.57,2.170282576,0.663265001,6,0.496111172,0,0
3/20/2022 8:00,26.51,1.995030943,1.702169,0,0.186832821,0,0.292861943
3/20/2022 9:00,26.51,1.755377534,2.823987502,0,0.186832821,1.068609968,0
3/20/2022 10:00,20.99,1.618301082,3.924742003,0,0.186832821,2.306440921,0
3/20/2022 11:00,20.99,1.525544651,5.393709503,0,0.186832821,3.868164852,0
3/20/2022 12:00,7.196,1.433941781,5.995026499,0,0.186832821,4.561084718,0
3/20/2022 13:00,7.196,1.365781079,5.4066775,0,0.186832821,4.040896421,0
3/20/2022 14:00,11.847,1.31502228,4.8644155,0,0.186832821,3.54939322,0
3/20/2022 15:00,11.847,1.372453705,3.632710998,0,0.186832821,2.260257293,0
3/20/2022 16:00,18.68,1.634220031,1.746998498,0,0.186832821,0.112778467,0
3/20/2022 17:00,18.68,2.172341173,0.634439001,0,0.186832821,0,1.537902172
3/20/2022 18:00,6.76,2.71470892,0,0,0.186832821,0,2.71470892
3/20/2022 19:00,6.76,3.057568546,0,0,0.186832821,0,3.057568546
3/20/2022 20:00,5.603,3.096313938,0,-6,0.186832821,0,9.096313938
3/20/2022 21:00,5.603,2.809768241,0,-6,0.465183337,0,8.809768241
3/20/2022 22:00,5.2,2.283235277,0,-4.975443267,0.743533852,0,7.258678543
3/20/2022 23:00,5.2,1.7671048,0,-0.497544327,0.974353385,0,2.264649126
3/21/2022 0:00,-7.2,1.229871367,0,6,0.997435339,0,0
3/21/2022 1:00,-7.2,1.029207487,0,6,0.688156988,0,0
3/21/2022 2:00,-21.54,0.960957613,0,-6,0.378878637,0,6.960957613
3/21/2022 3:00,-21.54,0.97291734,0,-6,0.657229153,0,6.97291734
3/21/2022 4:00,12.22,1.05233259,0,6,0.935579668,0,0
3/21/2022 5:00,12.22,1.341773046,0,6,0.626301318,0,0
3/21/2022 6:00,-1.57,1.978694341,0,-6,0.317022967,0,7.978694341
3/21/2022 7:00,-1.57,2.346445979,0,-6,0.595373483,0,8.346445979
3/21/2022 8:00,4.862,2.15812933,2.144476502,0,0.873723998,0,0.013652828
3/21/2022 9:00,4.862,1.903247573,3.713802498,0,0.873723998,1.810554925,0
3/21/2022 10:00,8.434,1.783351967,3.723014001,0,0.873723998,1.939662034,0
3/21/2022 11:00,8.434,1.657805878,3.9664905,0,0.873723998,2.308684622,0
3/21/2022 12:00,20.582,1.54679116,3.747077502,0,0.873723998,2.200286342,0
3/21/2022 13:00,20.582,1.453269819,3.206864997,0,0.873723998,1.753595178,0
3/21/2022 14:00,26.53,1.374690672,2.546492501,0,0.873723998,1.171801829,0
3/21/2022 15:00,26.53,1.430410605,2.033619497,0,0.873723998,0.603208892,0
3/21/2022 16:00,28.228,1.684545065,0.706551503,0,0.873723998,0,0.977993562
3/21/2022 17:00,28.228,2.257343176,0.317773001,0,0.873723998,0,1.939570175
3/21/2022 18:00,27.987,2.817047816,0,0,0.873723998,0,2.817047816
3/21/2022 19:00,27.987,3.172784728,0,0,0.873723998,0,3.172784728
3/21/2022 20:00,29.238,3.22772208,0,0,0.873723998,0,3.22772208
3/21/2022 21:00,29.238,2.911579508,0,0,0.873723998,0,2.911579508
3/21/2022 22:00,38.98,2.399974001,0,0,0.873723998,0,2.399974001
3/21/2022 23:00,38.98,1.889879342,0,0,0.873723998,0,1.889879342
3/22/2022 0:00,34.91,1.320966751,0,0,0.873723998,0,1.320966751
3/22/2022 1:00,34.91,1.089471146,0,0,0.873723998,0,1.089471146
3/22/2022 2:00,34.25,1.004116351,0,0,0.873723998,0,1.004116351
3/22/2022 3:00,34.25,0.996904482,0,0,0.873723998,0,0.996904482
3/22/2022 4:00,36.71,1.044228225,0,6,0.873723998,0,0
3/22/2022 5:00,36.71,1.324851153,0,6,0.564445648,0,0
3/22/2022 6:00,29.199,1.977013317,0.069713,-6,0.255167297,0,7.907300317
3/22/2022 7:00,29.199,2.320093875,0.516868499,-6,0.533517813,0,7.803225376
3/22/2022 8:00,31.313,2.143035703,1.662968503,0,0.811868328,0,0.4800672
3/22/2022 9:00,31.313,1.888056368,2.198206997,0,0.811868328,0.310150629,0
3/22/2022 10:00,34.345,1.762597039,2.861996501,0,0.811868328,1.099399462,0
3/22/2022 11:00,34.345,1.638780078,3.275625003,0,0.811868328,1.636844925,0
3/22/2022 12:00,35.457,1.509686852,3.010894999,6,0.811868328,1.501208147,0
3/22/2022 13:00,35.457,1.425390142,2.893960503,6,0.502589978,1.468570361,0
3/22/2022 14:00,31.573,1.370680229,2.561539498,0,0.193311627,1.190859269,0
3/22/2022 15:00,31.573,1.40194986,2.247156002,0,0.193311627,0.845206142,0
3/22/2022 16:00,30.808,1.65748578,1.660106497,-6,0.193311627,0,5.997379283
3/22/2022 17:00,30.808,2.216433374,0.764818502,-6,0.471662143,0,7.451614872
3/22/2022 18:00,38.646,2.776713173,0,0,0.750012658,0,2.776713173
3/22/2022 19:00,38.646,3.129964246,0,0,0.750012658,0,3.129964246
3/22/2022 20:00,41.2,3.158587946,0,0,0.750012658,0,3.158587946
3/22/2022 21:00,41.2,2.859013107,0,0,0.750012658,0,2.859013107
3/22/2022 22:00,38.18,2.316281392,0,0,0.750012658,0,2.316281392
3/22/2022 23:00,38.18,1.786661532,0,0,0.750012658,0,1.786661532
3/23/2022 0:00,32.55,1.216900744,0,6,0.750012658,0,0
3/23/2022 1:00,32.55,0.980764881,0,6,0.440734308,0,0
3/23/2022 2:00,32.31,0.880731178,0,0,0.131455957,0,0.880731178
3/23/2022 3:00,32.31,0.877428195,0,0,0.131455957,0,0.877428195
3/23/2022 4:00,34.21,0.930209807,0,0,0.131455957,0,0.930209807
3/23/2022 5:00,34.21,1.215270202,0,0,0.131455957,0,1.215270202
3/23/2022 6:00,28.73,1.823253882,0.105361998,0,0.131455957,0,1.717891884
3/23/2022 7:00,28.73,2.219743486,0.524272,0,0.131455957,0,1.695471486
3/23/2022 8:00,27.702,2.034678847,1.863058498,0,0.131455957,0,0.171620349
3/23/2022 9:00,27.702,1.784272972,2.532001003,0,0.131455957,0.747728031,0
3/23/2022 10:00,26.68,1.640011178,3.673827997,0,0.131455957,2.033816819,0
3/23/2022 11:00,26.68,1.523467139,3.771044998,0,0.131455957,2.247577859,0
3/23/2022 12:00,17.745,1.429398087,4.703953499,-6,0.131455957,0,2.725444588
3/23/2022 13:00,17.745,1.36172496,4.225698498,-6,0.409806473,0,3.136026462
3/23/2022 14:00,4.382,1.311400993,3.806305503,-6,0.688156988,0,3.50509549
3/23/2022 15:00,4.382,1.368838832,1.987813002,-0.649754433,0.966507503,0,0.030780263
3/23/2022 16:00,24.377,1.630118829,1.520433999,0,0.99665075,0,0.10968483
3/23/2022 17:00,24.377,2.167196872,0.696994998,0,0.99665075,0,1.470201874
3/23/2022 18:00,28.248,2.708582377,0,0,0.99665075,0,2.708582377
3/23/2022 19:00,28.248,3.041415376,0,0,0.99665075,0,3.041415376
3/23/2022 20:00,30.26,3.055316221,0,6,0.99665075,0,0
3/23/2022 21:00,30.26,2.729352163,0,0,0.6873724,0,2.729352163
3/23/2022 22:00,27.77,2.183319221,0,0,0.6873724,0,2.183319221
3/23/2022 23:00,27.77,1.647374717,0,0,0.6873724,0,1.647374717
3/24/2022 0:00,28.25,1.090353892,0,-6,0.6873724,0,7.090353892
3/24/2022 1:00,28.25,0.866182472,0,0,0.965722915,0,0.866182472
3/24/2022 2:00,27.9,0.788275424,0,0,0.965722915,0,0.788275424
3/24/2022 3:00,27.9,0.784085331,0,0,0.965722915,0,0.784085331
3/24/2022 4:00,31.82,0.835034035,0,0,0.965722915,0,0.835034035
3/24/2022 5:00,31.82,1.119336087,0,0,0.965722915,0,1.119336087
3/24/2022 6:00,29.604,1.723786249,0.0006398,0,0.965722915,0,1.723146449
3/24/2022 7:00,29.604,2.119698924,0.073410001,0,0.965722915,0,2.046288923
3/24/2022 8:00,32.871,1.965202989,0.413690501,0,0.965722915,0,1.551512488
3/24/2022 9:00,32.871,1.724865068,1.158944003,0,0.965722915,0,0.565921065
3/24/2022 10:00,34.036,1.618882331,2.498017501,0,0.965722915,0.87913517,0
3/24/2022 11:00,34.036,1.536244332,1.2815355,0,0.965722915,0,0.254708832
3/24/2022 12:00,34.756,1.446792467,1.307004503,0,0.965722915,0,0.139787964
3/24/2022 13:00,34.756,1.385169379,1.802746001,0,0.965722915,0.417576622,0
3/24/2022 14:00,36.27,1.335525868,1.728106002,0,0.965722915,0.392580134,0
3/24/2022 15:00,36.27,1.401772637,0.894917499,0,0.965722915,0,0.506855138
3/24/2022 16:00,37.346,1.661517468,0.139934501,0,0.965722915,0,1.521582967
3/24/2022 17:00,37.346,2.205514486,0.404314001,0,0.965722915,0,1.801200485
3/24/2022 18:00,45.503,2.735955906,0,6,0.965722915,0,0
3/24/2022 19:00,45.503,3.065832615,0,6,0.656444565,0,0
3/24/2022 20:00,41.09,3.081995759,0,0,0.347166214,0,3.081995759
3/24/2022 21:00,41.09,2.760634148,0,0,0.347166214,0,2.760634148
3/24/2022 22:00,33.7,2.212786878,0,-6,0.347166214,0,8.212786878
3/24/2022 23:00,33.7,1.691971645,0,-6,0.62551673,0,7.691971645
3/25/2022 0:00,31.52,1.138016312,0,6,0.903867245,0,0
3/25/2022 1:00,31.52,0.895019591,0,0,0.594588895,0,0.895019591
3/25/2022 2:00,22.34,0.80293168,0,-6,0.594588895,0,6.80293168
3/25/2022 3:00,22.34,0.789271687,0,0,0.87293941,0,0.789271687
3/25/2022 4:00,23.34,0.843282131,0,0,0.87293941,0,0.843282131
3/25/2022 5:00,23.34,1.135063922,0,0,0.87293941,0,1.135063922
3/25/2022 6:00,33.11,1.772917839,0.092299998,0,0.87293941,0,1.680617841
3/25/2022 7:00,33.11,2.224887412,0.483809998,0,0.87293941,0,1.741077414
3/25/2022 8:00,35.46,2.09018906,1.335846001,0,0.87293941,0,0.754343059
3/25/2022 9:00,35.46,1.871825062,2.387618002,0,0.87293941,0.51579294,0
3/25/2022 10:00,36.61,1.758763952,2.219806498,0,0.87293941,0.461042546,0
3/25/2022 11:00,36.61,1.667685208,3.145755501,0,0.87293941,1.478070293,0
3/25/2022 12:00,35.24,1.565045259,1.09641,0,0.87293941,0,0.468635259
3/25/2022 13:00,35.24,1.483798452,0.692905003,0,0.87293941,0,0.790893449
3/25/2022 14:00,39.91,1.419743319,0.547940001,6,0.87293941,0,0
3/25/2022 15:00,39.91,1.463041524,0.902533499,6,0.56366106,0,0
3/25/2022 16:00,37.85,1.727155891,0.3736985,0,0.254382709,0,1.353457391
3/25/2022 17:00,37.85,2.273948634,0.199278499,0,0.254382709,0,2.074670135
3/25/2022 18:00,34.19,2.820221328,0,0,0.254382709,0,2.820221328
3/25/2022 19:00,34.19,3.16043022,0,0,0.254382709,0,3.16043022
3/25/2022 20:00,27.27,3.170685041,0,-6,0.254382709,0,9.170685041
3/25/2022 21:00,27.27,2.842115128,0,-6,0.532733225,0,8.842115128
3/25/2022 22:00,20.24,2.271794848,0,-3.664975443,0.81108374,0,5.936770291
3/25/2022 23:00,20.24,1.703040467,0,-0.366497544,0.981108374,0,2.069538012
3/26/2022 0:00,13.89,1.104366568,0,6,0.998110837,0,0
3/26/2022 1:00,13.89,0.872728485,0,6,0.688832487,0,0
3/26/2022 2:00,-21.07,0.783645244,0,0,0.379554136,0,0.783645244
3/26/2022 3:00,-21.07,0.776763765,0,0,0.379554136,0,0.776763765
3/26/2022 4:00,-4.83,0.828152369,0,0,0.379554136,0,0.828152369
3/26/2022 5:00,-4.83,1.129854038,0,0,0.379554136,0,1.129854038
3/26/2022 6:00,-1.14,1.76749742,0,6,0.379554136,0,0
3/26/2022 7:00,-1.14,2.202765778,0,0,0.070275786,0,2.202765778
3/26/2022 8:00,-13.22,2.051974424,0,0,0.070275786,0,2.051974424
3/26/2022 9:00,-13.22,1.822111909,0,0,0.070275786,0,1.822111909
3/26/2022 10:00,-2.54,1.712632253,0,0,0.070275786,0,1.712632253
3/26/2022 11:00,-2.54,1.629201111,0,0,0.070275786,0,1.629201111
3/26/2022 12:00,-21.57,1.527977459,0,-6,0.070275786,0,7.527977459
3/26/2022 13:00,-21.57,1.449611188,0,-6,0.348626301,0,7.449611188
3/26/2022 14:00,-21.9,1.39061098,0,-6,0.626976817,0,7.39061098
3/26/2022 15:00,-21.9,1.445381107,0,-1.836649754,0.905327332,0,3.282030861
3/26/2022 16:00,-7.32,1.713123999,0,0,0.990532733,0,1.713123999
3/26/2022 17:00,-7.32,2.257640469,0,0,0.990532733,0,2.257640469
3/26/2022 18:00,-1.13,2.813106539,0,0,0.990532733,0,2.813106539
3/26/2022 19:00,-1.13,3.154225511,0,6,0.990532733,0,0
3/26/2022 20:00,-5.24,3.16561659,0,0,0.681254383,0,3.16561659
3/26/2022 21:00,-5.24,2.828976969,0,0,0.681254383,0,2.828976969
3/26/2022 22:00,-21.55,2.252990922,0,-6,0.681254383,0,8.252990922
3/26/2022 23:00,-21.55,1.677398615,0,0,0.959604898,0,1.677398615
3/27/2022 0:00,-20.7,1.05360389,0,0,0.959604898,0,1.05360389
3/27/2022 1:00,-20.7,0.819027486,0,0,0.959604898,0,0.819027486
3/27/2022 2:00,-21.66,0.727035287,0,0,0.959604898,0,0.727035287
3/27/2022 3:00,-21.66,0.71693903,0,0,0.959604898,0,0.71693903
3/27/2022 4:00,0.2,0.763675355,0,0,0.959604898,0,0.763675355
3/27/2022 5:00,0.2,1.059003071,0,0,0.959604898,0,1.059003071
3/27/2022 6:00,23.18,1.656850392,0.030248498,6,0.959604898,0,0
3/27/2022 7:00,23.18,2.089869089,0.848708,6,0.650326548,0,0
3/27/2022 8:00,2.249,1.934201757,2.847369,-6,0.341048197,0,5.086832757
3/27/2022 9:00,2.249,1.722665514,2.971872498,-6,0.619398713,0,4.750793016
3/27/2022 10:00,20.799,1.617778276,3.467074499,6,0.897749228,1.849296223,0
3/27/2022 11:00,20.799,1.540369558,5.104212498,6,0.588470878,3.56384294,0
3/27/2022 12:00,4.277,1.458350467,4.9851655,-6,0.279192527,0,2.473184967
3/27/2022 13:00,4.277,1.383980015,5.155720003,-6,0.557543043,0,2.228260012
3/27/2022 14:00,20.471,1.335503429,5.553748501,0,0.835893558,4.218245072,0
3/27/2022 15:00,20.471,1.391860351,3.9962965,0,0.835893558,2.604436149,0
3/27/2022 16:00,28.729,1.640674422,2.659547499,0,0.835893558,1.018873077,0
3/27/2022 17:00,28.729,2.172640369,0.831472502,0,0.835893558,0,1.341167867
3/27/2022 18:00,32.35,2.71672526,0,0,0.835893558,0,2.71672526
3/27/2022 19:00,32.35,3.044929884,0,0,0.835893558,0,3.044929884
3/27/2022 20:00,36.37,3.091262784,0,0,0.835893558,0,3.091262784
3/27/2022 21:00,36.37,2.761642783,0,0,0.835893558,0,2.761642783
3/27/2022 22:00,36.7,2.240266009,0,0,0.835893558,0,2.240266009
3/27/2022 23:00,36.7,1.705584876,0,0,0.835893558,0,1.705584876
3/28/2022 0:00,36.01,1.149610321,0,0,0.835893558,0,1.149610321
3/28/2022 1:00,36.01,0.936570169,0,0,0.835893558,0,0.936570169
3/28/2022 2:00,36.2,0.85738706,0,0,0.835893558,0,0.85738706
3/28/2022 3:00,36.2,0.862684709,0,0,0.835893558,0,0.862684709
3/28/2022 4:00,35.81,0.933995528,0,0,0.835893558,0,0.933995528
3/28/2022 5:00,35.81,1.205916539,0,0,0.835893558,0,1.205916539
3/28/2022 6:00,33.522,1.800063027,0.089691,0,0.835893558,0,1.710372027
3/28/2022 7:00,33.522,2.212607186,1.093266503,0,0.835893558,0,1.119340683
3/28/2022 8:00,35.777,2.058860291,2.004770999,0,0.835893558,0,0.054089292
