Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),Net Grid Import (kW),PV Grid Export (kW)
4/14/2022 1:00,0,1,0.944040279,0.944040279,0,0.944040279,0
4/14/2022 2:00,0,1,0.94890087,0.94890087,0,0.94890087,0
4/14/2022 3:00,0,1,0.997292352,0.997292352,0,0.997292352,0
4/14/2022 4:00,0,1,1.276011287,1.276011287,0,1.276011287,0
4/14/2022 5:00,0,1,1.846116636,1.846116636,0,1.846116636,0
4/14/2022 6:00,0,1,2.254045652,2.254045652,0,2.254045652,0
4/14/2022 7:00,0,1,2.050420589,2.050420589,0,2.050420589,0
4/14/2022 8:00,0,1,1.760299694,-1.443873803,3.204173497,0,1.443873803
4/14/2022 9:00,0,1,1.631197022,-2.52016548,4.151362502,0,2.52016548
4/14/2022 10:00,0,1,1.525960075,-2.290287927,3.816248002,0,2.290287927
4/14/2022 11:00,0,1,1.424768895,-4.080681104,5.505449999,0,4.080681104
4/14/2022 12:00,0,1,1.337896961,-4.811549538,6.149446499,0,4.811549538
4/14/2022 13:00,0,1,1.347716105,-2.321304894,3.669020999,0,2.321304894
4/14/2022 14:00,0,1,1.664907743,-1.881562254,3.546469997,0,1.881562254
4/14/2022 15:00,0,1,1.986481009,-0.751132492,2.737613501,0,0.751132492
4/14/2022 16:00,0,1,2.446908658,0.523213157,1.923695501,0.523213157,0
4/14/2022 17:00,0,1,2.670106161,1.952805164,0.717300997,1.952805164,0
4/14/2022 18:00,0,1,2.703029429,2.645370429,0.057659,2.645370429,0
4/14/2022 19:00,0,1,2.844901859,2.844901859,0,2.844901859,0
4/14/2022 20:00,0,1,2.686835331,2.686835331,0,2.686835331,0
4/14/2022 21:00,0,1,2.160776153,2.160776153,0,2.160776153,0
4/14/2022 22:00,0,1,1.641561981,1.641561981,0,1.641561981,0
4/14/2022 23:00,0,1,1.088677884,1.088677884,0,1.088677884,0
4/15/2022 0:00,0,1,0.891641498,0.891641498,0,0.891641498,0
4/15/2022 1:00,0,1,0.803826237,0.803826237,0,0.803826237,0
4/15/2022 2:00,0,1,0.810980054,0.810980054,0,0.810980054,0
4/15/2022 3:00,0,1,0.869067002,0.869067002,0,0.869067002,0
4/15/2022 4:00,0,1,1.151627506,1.151627506,0,1.151627506,0
4/15/2022 5:00,0,1,1.769404031,1.769404031,0,1.769404031,0
4/15/2022 6:00,0,1,2.22187342,2.22187342,0,2.22187342,0
4/15/2022 7:00,0,1,2.080386402,2.080386402,0,2.080386402,0
4/15/2022 8:00,0,1,1.819445248,1.819445248,0,1.819445248,0
4/15/2022 9:00,0,1,1.695373879,1.695373879,0,1.695373879,0
4/15/2022 10:00,0,1,1.615438186,1.615438186,0,1.615438186,0
4/15/2022 11:00,0,1,1.494917868,1.494917868,0,1.494917868,0
4/15/2022 12:00,0,1,1.538520252,1.538520252,0,1.538520252,0
4/15/2022 13:00,0,1,1.793540696,1.793540696,0,1.793540696,0
4/15/2022 14:00,0,1,2.245614937,2.245614937,0,2.245614937,0
4/15/2022 15:00,0,1,2.714609975,2.714609975,0,2.714609975,0
4/15/2022 16:00,0,1,2.91851858,2.91851858,0,2.91851858,0
4/15/2022 17:00,0,1,3.219203402,3.219203402,0,3.219203402,0
4/15/2022 18:00,0,1,3.189858519,3.189858519,0,3.189858519,0
4/15/2022 19:00,0,1,3.341544693,3.341544693,0,3.341544693,0
4/15/2022 20:00,0,1,3.131180359,3.131180359,0,3.131180359,0
4/15/2022 21:00,0,1,2.343119952,2.343119952,0,2.343119952,0
4/15/2022 22:00,0,1,1.651392847,1.651392847,0,1.651392847,0
4/15/2022 23:00,0,1,1.083114185,1.083114185,0,1.083114185,0
4/16/2022 0:00,0,1,0.857590433,0.857590433,0,0.857590433,0
4/16/2022 1:00,0,1,0.771395944,0.771395944,0,0.771395944,0
4/16/2022 2:00,0,1,0.766389987,0.766389987,0,0.766389987,0
4/16/2022 3:00,0,1,0.818404183,0.818404183,0,0.818404183,0
4/16/2022 4:00,0,1,1.105654031,1.105654031,0,1.105654031,0
4/16/2022 5:00,0,1,1.739262785,1.739262785,0,1.739262785,0
4/16/2022 6:00,0,1,2.175845753,1.92662525,0.249220503,1.92662525,0
4/16/2022 7:00,0,1,2.017941107,0.675481107,1.34246,0.675481107,0
4/16/2022 8:00,0,1,1.767549077,-0.592481421,2.360030498,0,0.592481421
4/16/2022 9:00,0,1,1.82912408,-1.151202423,2.980326503,0,1.151202423
4/16/2022 10:00,0,1,1.948566543,-1.876277459,3.824844002,0,1.876277459
4/16/2022 11:00,0,1,2.338740715,-1.627919283,3.966659998,0,1.627919283
4/16/2022 12:00,0,1,2.565807561,-1.83828194,4.404089501,0,1.83828194
4/16/2022 13:00,0,1,2.88135651,-1.498405492,4.379762002,0,1.498405492
4/16/2022 14:00,0,1,3.135487231,-0.389235271,3.524722502,0,0.389235271
4/16/2022 15:00,0,1,3.621570613,1.045456114,2.576114499,1.045456114,0
4/16/2022 16:00,0,1,4.267554781,3.410765281,0.8567895,3.410765281,0
4/16/2022 17:00,0,1,4.231494781,3.374500279,0.856994502,3.374500279,0
4/16/2022 18:00,0,1,4.131322467,4.054327969,0.076994498,4.054327969,0
4/16/2022 19:00,0,1,4.121079617,4.121079617,0,4.121079617,0
4/16/2022 20:00,0,1,3.849464312,3.849464312,0,3.849464312,0
4/16/2022 21:00,0,1,2.997409714,2.997409714,0,2.997409714,0
4/16/2022 22:00,0,1,2.15385569,2.15385569,0,2.15385569,0
4/16/2022 23:00,0,1,1.268665923,1.268665923,0,1.268665923,0
4/17/2022 0:00,0,1,0.850629143,0.850629143,0,0.850629143,0
4/17/2022 1:00,0,1,0.726488466,0.726488466,0,0.726488466,0
4/17/2022 2:00,0,1,0.728362507,0.728362507,0,0.728362507,0
4/17/2022 3:00,0,1,0.780501696,0.780501696,0,0.780501696,0
4/17/2022 4:00,0,1,1.051697079,1.051697079,0,1.051697079,0
4/17/2022 5:00,0,1,1.639202808,1.639202808,0,1.639202808,0
4/17/2022 6:00,0,1,2.055529078,1.440424581,0.615104497,1.440424581,0
4/17/2022 7:00,0,1,1.889406535,-0.347999965,2.2374065,0,0.347999965
4/17/2022 8:00,0,1,1.689347795,-2.179166708,3.868514503,0,2.179166708
4/17/2022 9:00,0,1,1.924174628,-3.21567487,5.139849498,0,3.21567487
4/17/2022 10:00,0,1,2.173177959,-3.844751042,6.017929001,0,3.844751042
4/17/2022 11:00,0,1,2.496697296,-3.918710703,6.415407999,0,3.918710703
4/17/2022 12:00,0,1,3.026408934,-3.435668065,6.462076999,0,3.435668065
4/17/2022 13:00,0,1,3.30413593,-1.51839157,4.8225275,0,1.51839157
4/17/2022 14:00,0,1,3.543489092,-0.656611407,4.200100499,0,0.656611407
4/17/2022 15:00,0,1,3.788693234,0.647983732,3.140709502,0.647983732,0
4/17/2022 16:00,0,1,3.753933487,0.874879988,2.879053499,0.874879988,0
4/17/2022 17:00,0,1,3.741926251,2.709476252,1.032449999,2.709476252,0
4/17/2022 18:00,0,1,3.710361585,3.593412088,0.116949497,3.593412088,0
4/17/2022 19:00,0,1,3.673071388,3.673071388,0,3.673071388,0
4/17/2022 20:00,0,1,3.491763965,3.491763965,0,3.491763965,0
4/17/2022 21:00,0,1,2.697025746,2.697025746,0,2.697025746,0
4/17/2022 22:00,0,1,2.042990809,2.042990809,0,2.042990809,0
4/17/2022 23:00,0,1,1.310300344,1.310300344,0,1.310300344,0
4/18/2022 0:00,0,1,0.910718878,0.910718878,0,0.910718878,0
4/18/2022 1:00,0,1,0.72657009,0.72657009,0,0.72657009,0
4/18/2022 2:00,0,1,0.719851896,0.719851896,0,0.719851896,0
4/18/2022 3:00,0,1,0.771084666,0.771084666,0,0.771084666,0
4/18/2022 4:00,0,1,1.031015741,1.031015741,0,1.031015741,0
4/18/2022 5:00,0,1,1.598848856,1.598848856,0,1.598848856,0
4/18/2022 6:00,0,1,2.032843097,1.614916098,0.417926999,1.614916098,0
4/18/2022 7:00,0,1,1.886388399,-0.049431102,1.935819501,0,0.049431102
4/18/2022 8:00,0,1,1.632027544,-1.513907955,3.145935499,0,1.513907955
4/18/2022 9:00,0,1,1.542133153,-3.455254844,4.997387997,0,3.455254844
4/18/2022 10:00,0,1,1.564503829,-3.899697172,5.464201001,0,3.899697172
4/18/2022 11:00,0,1,1.384430861,-3.905615642,5.290046503,0,3.905615642
4/18/2022 12:00,0,1,1.324667368,-4.60186313,5.926530498,0,4.60186313
4/18/2022 13:00,0,1,1.503977634,-4.347664365,5.851641999,0,4.347664365
4/18/2022 14:00,0,1,1.413690485,-3.938966517,5.352657002,0,3.938966517
4/18/2022 15:00,0,1,1.677943877,-2.356851125,4.034795002,0,2.356851125
4/18/2022 16:00,0,1,2.003626245,-0.650224752,2.653850997,0,0.650224752
4/18/2022 17:00,0,1,2.280623043,1.179645543,1.1009775,1.179645543,0
4/18/2022 18:00,0,1,2.499802814,2.379687315,0.120115499,2.379687315,0
4/18/2022 19:00,0,1,2.849283005,2.849283005,0,2.849283005,0
4/18/2022 20:00,0,1,2.900975725,2.900975725,0,2.900975725,0
4/18/2022 21:00,0,1,2.278895453,2.278895453,0,2.278895453,0
4/18/2022 22:00,0,1,1.595769162,1.595769162,0,1.595769162,0
4/18/2022 23:00,0,1,1.042932093,1.042932093,0,1.042932093,0
4/19/2022 0:00,0,1,0.832450331,0.832450331,0,0.832450331,0
4/19/2022 1:00,0,1,0.74788179,0.74788179,0,0.74788179,0
4/19/2022 2:00,0,1,0.755336684,0.755336684,0,0.755336684,0
4/19/2022 3:00,0,1,0.81135237,0.81135237,0,0.81135237,0
4/19/2022 4:00,0,1,1.085938886,1.085938886,0,1.085938886,0
4/19/2022 5:00,0,1,1.674954773,1.674954773,0,1.674954773,0
4/19/2022 6:00,0,1,2.084627117,1.70533862,0.379288497,1.70533862,0
4/19/2022 7:00,0,1,1.92089151,-0.230315989,2.151207499,0,0.230315989
4/19/2022 8:00,0,1,1.655409655,-1.802466844,3.457876499,0,1.802466844
4/19/2022 9:00,0,1,1.554099755,-3.089879746,4.643979501,0,3.089879746
4/19/2022 10:00,0,1,1.46738437,-1.854621632,3.322006002,0,1.854621632
4/19/2022 11:00,0,1,1.556694356,-2.710059646,4.266754002,0,2.710059646
4/19/2022 12:00,0,1,1.734311651,-4.387749847,6.122061498,0,4.387749847
4/19/2022 13:00,0,1,2.056770505,-3.360367998,5.417138503,0,3.360367998
4/19/2022 14:00,0,1,2.429736627,-1.491497375,3.921234002,0,1.491497375
4/19/2022 15:00,0,1,2.879919915,-0.147882583,3.027802498,0,0.147882583
4/19/2022 16:00,0,1,3.336565617,2.011025114,1.325540503,2.011025114,0
4/19/2022 17:00,0,1,3.478338986,2.512169488,0.966169498,2.512169488,0
4/19/2022 18:00,0,1,3.375029612,3.268710112,0.1063195,3.268710112,0
4/19/2022 19:00,0,1,3.517283868,3.517283868,0,3.517283868,0
4/19/2022 20:00,0,1,3.321628333,3.321628333,0,3.321628333,0
4/19/2022 21:00,0,1,2.556200527,2.556200527,0,2.556200527,0
4/19/2022 22:00,0,1,1.741195842,1.741195842,0,1.741195842,0
4/19/2022 23:00,0,1,1.042681301,1.042681301,0,1.042681301,0
4/20/2022 0:00,0,1,0.829169202,0.829169202,0,0.829169202,0
4/20/2022 1:00,0,1,0.738374923,0.738374923,0,0.738374923,0
4/20/2022 2:00,0,1,0.731746644,0.731746644,0,0.731746644,0
4/20/2022 3:00,0,1,0.775372272,0.775372272,0,0.775372272,0
4/20/2022 4:00,0,1,1.040373988,1.040373988,0,1.040373988,0
4/20/2022 5:00,0,1,1.629121304,1.629121304,0,1.629121304,0
4/20/2022 6:00,0,1,2.044154235,1.870137238,0.174016997,1.870137238,0
4/20/2022 7:00,0,1,1.877628065,0.483372062,1.394256003,0.483372062,0
4/20/2022 8:00,0,1,1.636251536,-0.108931463,1.745182999,0,0.108931463
4/20/2022 9:00,0,1,1.537060263,-0.45558024,1.992640503,0,0.45558024
4/20/2022 10:00,0,1,1.518076061,-2.436548942,3.954625003,0,2.436548942
4/20/2022 11:00,0,1,1.385053613,-4.39246239,5.777516003,0,4.39246239
4/20/2022 12:00,0,1,1.320335189,-5.409022313,6.729357502,0,5.409022313
4/20/2022 13:00,0,1,1.272187659,-4.529984843,5.802172502,0,4.529984843
4/20/2022 14:00,0,1,1.311714359,-3.883044644,5.194759003,0,3.883044644
4/20/2022 15:00,0,1,1.543111066,-2.580356933,4.123467999,0,2.580356933
4/20/2022 16:00,0,1,1.858160375,-0.573676627,2.431837002,0,0.573676627
4/20/2022 17:00,0,1,2.173906055,0.874616553,1.299289502,0.874616553,0
4/20/2022 18:00,0,1,2.362566664,2.227795664,0.134771,2.227795664,0
4/20/2022 19:00,0,1,2.7002833,2.7002833,0,2.7002833,0
4/20/2022 20:00,0,1,2.69315828,2.69315828,0,2.69315828,0
4/20/2022 21:00,0,1,2.16698928,2.16698928,0,2.16698928,0
4/20/2022 22:00,0,1,1.643062335,1.643062335,0,1.643062335,0
4/20/2022 23:00,0,1,1.115168622,1.115168622,0,1.115168622,0
4/21/2022 0:00,0,1,0.903574021,0.903574021,0,0.903574021,0
4/21/2022 1:00,0,1,0.839789334,0.839789334,0,0.839789334,0
4/21/2022 2:00,0,1,0.848029668,0.848029668,0,0.848029668,0
4/21/2022 3:00,0,1,0.905109375,0.905109375,0,0.905109375,0
4/21/2022 4:00,0,1,1.156942344,1.156942344,0,1.156942344,0
4/21/2022 5:00,0,1,1.739972946,1.739972946,0,1.739972946,0
4/21/2022 6:00,0,1,2.138235034,1.618157532,0.520077502,1.618157532,0
4/21/2022 7:00,0,1,1.956975163,-0.282020834,2.238995997,0,0.282020834
4/21/2022 8:00,0,1,1.678487369,-2.09528513,3.773772499,0,2.09528513
4/21/2022 9:00,0,1,1.565617177,-3.394034821,4.959651998,0,3.394034821
4/21/2022 10:00,0,1,1.465854595,-4.402131907,5.867986502,0,4.402131907
4/21/2022 11:00,0,1,1.447729184,-4.346106815,5.793835999,0,4.346106815
4/21/2022 12:00,0,1,1.653870231,-2.162916267,3.816786498,0,2.162916267
4/21/2022 13:00,0,1,1.913320795,-3.587332706,5.500653501,0,3.587332706
4/21/2022 14:00,0,1,2.103122694,-2.082001305,4.185123999,0,2.082001305
4/21/2022 15:00,0,1,2.284834119,-1.584723384,3.869557503,0,1.584723384
4/21/2022 16:00,0,1,2.461794114,0.020190117,2.441603997,0.020190117,0
4/21/2022 17:00,0,1,2.709882191,1.580689189,1.129193002,1.580689189,0
4/21/2022 18:00,0,1,2.637297495,2.494388498,0.142908997,2.494388498,0
4/21/2022 19:00,0,1,2.688780431,2.688780431,0,2.688780431,0
4/21/2022 20:00,0,1,2.675775523,2.675775523,0,2.675775523,0
4/21/2022 21:00,0,1,2.149666868,2.149666868,0,2.149666868,0
4/21/2022 22:00,0,1,1.625984135,1.625984135,0,1.625984135,0
4/21/2022 23:00,0,1,1.092679113,1.092679113,0,1.092679113,0
4/22/2022 0:00,0,1,0.899345645,0.899345645,0,0.899345645,0
4/22/2022 1:00,0,1,0.808129776,0.808129776,0,0.808129776,0
4/22/2022 2:00,0,1,0.802694401,0.802694401,0,0.802694401,0
4/22/2022 3:00,0,1,0.855066331,0.855066331,0,0.855066331,0
4/22/2022 4:00,0,1,1.133661145,1.133661145,0,1.133661145,0
4/22/2022 5:00,0,1,1.754729834,1.754729834,0,1.754729834,0
4/22/2022 6:00,0,1,2.2129272,1.509770697,0.703156503,1.509770697,0
4/22/2022 7:00,0,1,2.066219379,1.022137382,1.044081997,1.022137382,0
4/22/2022 8:00,0,1,1.836574549,-0.797430454,2.634005003,0,0.797430454
4/22/2022 9:00,0,1,1.746397576,-2.777715423,4.524112999,0,2.777715423
4/22/2022 10:00,0,1,1.664192226,-2.801687276,4.465879502,0,2.801687276
4/22/2022 11:00,0,1,1.565072374,-1.158331127,2.723403501,0,1.158331127
4/22/2022 12:00,0,1,1.490845168,-3.089439835,4.580285003,0,3.089439835
4/22/2022 13:00,0,1,1.433097329,-3.591559672,5.024657001,0,3.591559672
4/22/2022 14:00,0,1,1.466245256,-0.868887747,2.335133003,0,0.868887747
4/22/2022 15:00,0,1,1.655520981,-1.305283019,2.960804,0,1.305283019
4/22/2022 16:00,0,1,2.011284908,0.37246091,1.638823998,0.37246091,0
4/22/2022 17:00,0,1,2.301970633,1.464896136,0.837074497,1.464896136,0
4/22/2022 18:00,0,1,2.535247101,2.380377099,0.154870002,2.380377099,0
4/22/2022 19:00,0,1,2.863269633,2.863269633,0,2.863269633,0
4/22/2022 20:00,0,1,2.844199129,2.844199129,0,2.844199129,0
4/22/2022 21:00,0,1,2.290662563,2.290662563,0,2.290662563,0
4/22/2022 22:00,0,1,1.733540646,1.733540646,0,1.733540646,0
4/22/2022 23:00,0,1,1.164593544,1.164593544,0,1.164593544,0
4/23/2022 0:00,0,1,0.941545483,0.941545483,0,0.941545483,0
4/23/2022 1:00,0,1,0.845681207,0.845681207,0,0.845681207,0
4/23/2022 2:00,0,1,0.845600441,0.845600441,0,0.845600441,0
4/23/2022 3:00,0,1,0.888296875,0.888296875,0,0.888296875,0
4/23/2022 4:00,0,1,1.158612202,1.158612202,0,1.158612202,0
4/23/2022 5:00,0,1,1.754957136,1.754957136,0,1.754957136,0
4/23/2022 6:00,0,1,2.227573447,1.499510447,0.728063,1.499510447,0
4/23/2022 7:00,0,1,2.079705697,-0.231992804,2.311698501,0,0.231992804
4/23/2022 8:00,0,1,1.841686286,-2.047678214,3.8893645,0,2.047678214
4/23/2022 9:00,0,1,1.732869418,-3.400110581,5.132979999,0,3.400110581
4/23/2022 10:00,0,1,1.649239042,-4.26188496,5.911124002,0,4.26188496
4/23/2022 11:00,0,1,1.554675507,-4.78951949,6.344194997,0,4.78951949
4/23/2022 12:00,0,1,1.486511592,-4.922510405,6.409021997,0,4.922510405
4/23/2022 13:00,0,1,1.421892061,-4.742423439,6.1643155,0,4.742423439
4/23/2022 14:00,0,1,1.451515349,-3.98412015,5.435635499,0,3.98412015
4/23/2022 15:00,0,1,1.632565648,-2.712591854,4.345157502,0,2.712591854
4/23/2022 16:00,0,1,1.984316319,-0.897962682,2.882279001,0,0.897962682
4/23/2022 17:00,0,1,2.25871814,0.97940164,1.2793165,0.97940164,0
4/23/2022 18:00,0,1,2.504109463,2.360976466,0.143132997,2.360976466,0
4/23/2022 19:00,0,1,2.841600543,2.841600543,0,2.841600543,0
4/23/2022 20:00,0,1,2.819852466,2.819852466,0,2.819852466,0
4/23/2022 21:00,0,1,2.27053909,2.27053909,0,2.27053909,0
4/23/2022 22:00,0,1,1.718439789,1.718439789,0,1.718439789,0
4/23/2022 23:00,0,1,1.145015041,1.145015041,0,1.145015041,0
4/24/2022 0:00,0,1,0.921198004,0.921198004,0,0.921198004,0
4/24/2022 1:00,0,1,0.830585449,0.830585449,0,0.830585449,0
4/24/2022 2:00,0,1,0.819438664,0.819438664,0,0.819438664,0
4/24/2022 3:00,0,1,0.866338028,0.866338028,0,0.866338028,0
4/24/2022 4:00,0,1,1.116402971,1.116402971,0,1.116402971,0
4/24/2022 5:00,0,1,1.675271311,1.675271311,0,1.675271311,0
4/24/2022 6:00,0,1,2.120630987,1.391760488,0.728870499,1.391760488,0
4/24/2022 7:00,0,1,1.947473715,-0.169605788,2.117079503,0,0.169605788
4/24/2022 8:00,0,1,1.705274968,-2.124893535,3.830168503,0,2.124893535
4/24/2022 9:00,0,1,1.608404556,-3.034051941,4.642456497,0,3.034051941
4/24/2022 10:00,0,1,1.524366871,-3.890636632,5.415003503,0,3.890636632
4/24/2022 11:00,0,1,1.433671624,-4.390163379,5.823835003,0,4.390163379
4/24/2022 12:00,0,1,1.36088735,-3.992433147,5.353320497,0,3.992433147
4/24/2022 13:00,0,1,1.299024012,-3.75252099,5.051545002,0,3.75252099
4/24/2022 14:00,0,1,1.327659832,-3.25429717,4.581957002,0,3.25429717
4/24/2022 15:00,0,1,1.503660912,-1.937900085,3.441560997,0,1.937900085
4/24/2022 16:00,0,1,1.845145428,-0.566666072,2.4118115,0,0.566666072
4/24/2022 17:00,0,1,2.12110698,0.935466482,1.185640498,0.935466482,0
4/24/2022 18:00,0,1,2.360376496,2.206846994,0.153529502,2.206846994,0
4/24/2022 19:00,0,1,2.708438267,2.708438267,0,2.708438267,0
4/24/2022 20:00,0,1,2.711137772,2.711137772,0,2.711137772,0
4/24/2022 21:00,0,1,2.198737352,2.198737352,0,2.198737352,0
4/24/2022 22:00,0,1,1.678703369,1.678703369,0,1.678703369,0
4/24/2022 23:00,0,1,1.157747693,1.157747693,0,1.157747693,0
4/25/2022 0:00,0,1,0.941390703,0.941390703,0,0.941390703,0
4/25/2022 1:00,0,1,0.868072244,0.868072244,0,0.868072244,0
4/25/2022 2:00,0,1,0.86003958,0.86003958,0,0.86003958,0
4/25/2022 3:00,0,1,0.91588278,0.91588278,0,0.91588278,0
4/25/2022 4:00,0,1,1.16750591,1.16750591,0,1.16750591,0
4/25/2022 5:00,0,1,1.721932824,1.721932824,0,1.721932824,0
4/25/2022 6:00,0,1,2.150599402,1.820568904,0.330030498,1.820568904,0
4/25/2022 7:00,0,1,1.970601537,-0.105477965,2.076079502,0,0.105477965
4/25/2022 8:00,0,1,1.705658754,-1.750545249,3.456204003,0,1.750545249
4/25/2022 9:00,0,1,1.58987468,-3.16722032,4.757095,0,3.16722032
4/25/2022 10:00,0,1,1.491140854,-4.337176648,5.828317502,0,4.337176648
4/25/2022 11:00,0,1,1.391310488,-4.860777011,6.252087499,0,4.860777011
4/25/2022 12:00,0,1,1.313278835,-4.948301665,6.2615805,0,4.948301665
4/25/2022 13:00,0,1,1.391573776,-4.513889725,5.905463501,0,4.513889725
4/25/2022 14:00,0,1,1.522222086,-2.991868411,4.514090497,0,2.991868411
4/25/2022 15:00,0,1,1.968576098,-1.692083401,3.660659499,0,1.692083401
4/25/2022 16:00,0,1,2.295970486,-0.397863517,2.693834003,0,0.397863517
4/25/2022 17:00,0,1,2.620163911,1.456680408,1.163483503,1.456680408,0
4/25/2022 18:00,0,1,2.623229488,2.462725991,0.160503497,2.462725991,0
4/25/2022 19:00,0,1,2.689309655,2.689309655,0,2.689309655,0
4/25/2022 20:00,0,1,2.699290064,2.699290064,0,2.699290064,0
4/25/2022 21:00,0,1,2.174287263,2.174287263,0,2.174287263,0
4/25/2022 22:00,0,1,1.686599981,1.686599981,0,1.686599981,0
4/25/2022 23:00,0,1,1.157331454,1.157331454,0,1.157331454,0
4/26/2022 0:00,0,1,0.962276796,0.962276796,0,0.962276796,0
4/26/2022 1:00,0,1,0.882196858,0.882196858,0,0.882196858,0
4/26/2022 2:00,0,1,0.88248042,0.88248042,0,0.88248042,0
4/26/2022 3:00,0,1,0.929810549,0.929810549,0,0.929810549,0
4/26/2022 4:00,0,1,1.183435133,1.183435133,0,1.183435133,0
4/26/2022 5:00,0,1,1.738055202,1.731309701,0.006745501,1.731309701,0
4/26/2022 6:00,0,1,2.13092406,1.486011057,0.644913003,1.486011057,0
4/26/2022 7:00,0,1,1.939904087,0.261685587,1.6782185,0.261685587,0
4/26/2022 8:00,0,1,1.666361201,-1.590572297,3.256933498,0,1.590572297
4/26/2022 9:00,0,1,1.553409715,-2.672544283,4.225953998,0,2.672544283
4/26/2022 10:00,0,1,1.46638307,-3.325720932,4.792104002,0,3.325720932
4/26/2022 11:00,0,1,1.371720519,-3.031353982,4.403074501,0,3.031353982
4/26/2022 12:00,0,1,1.353883084,-1.931054915,3.284937999,0,1.931054915
4/26/2022 13:00,0,1,1.607445792,-1.826630707,3.434076499,0,1.826630707
4/26/2022 14:00,0,1,1.663362486,-1.992802516,3.656165002,0,1.992802516
4/26/2022 15:00,0,1,1.872576678,-0.345564324,2.218141002,0,0.345564324
4/26/2022 16:00,0,1,2.363731393,0.635569895,1.728161498,0.635569895,0
4/26/2022 17:00,0,1,2.503091556,1.722358554,0.780733002,1.722358554,0
4/26/2022 18:00,0,1,2.573771214,2.421560715,0.152210499,2.421560715,0
4/26/2022 19:00,0,1,2.703319696,2.703319696,0,2.703319696,0
4/26/2022 20:00,0,1,2.706979262,2.706979262,0,2.706979262,0
4/26/2022 21:00,0,1,2.21246894,2.21246894,0,2.21246894,0
4/26/2022 22:00,0,1,1.691253946,1.691253946,0,1.691253946,0
4/26/2022 23:00,0,1,1.162965608,1.162965608,0,1.162965608,0
4/27/2022 0:00,0,1,0.968530387,0.968530387,0,0.968530387,0
4/27/2022 1:00,0,1,0.906507322,0.906507322,0,0.906507322,0
4/27/2022 2:00,0,1,0.891018785,0.891018785,0,0.891018785,0
4/27/2022 3:00,0,1,0.94384255,0.94384255,0,0.94384255,0
4/27/2022 4:00,0,1,1.219567326,1.219567326,0,1.219567326,0
4/27/2022 5:00,0,1,1.79824252,1.79824252,0,1.79824252,0
4/27/2022 6:00,0,1,2.158538157,1.966000658,0.192537499,1.966000658,0
4/27/2022 7:00,0,1,1.952681435,1.348630435,0.604051,1.348630435,0
4/27/2022 8:00,0,1,1.681204946,-0.150580555,1.831785501,0,0.150580555
4/27/2022 9:00,0,1,1.566732706,-0.605317293,2.172049999,0,0.605317293
4/27/2022 10:00,0,1,1.469701244,0.292290744,1.1774105,0.292290744,0
4/27/2022 11:00,0,1,1.375152991,-0.688635512,2.063788503,0,0.688635512
4/27/2022 12:00,0,1,1.479144961,-1.065840538,2.544985499,0,1.065840538
4/27/2022 13:00,0,1,1.661479365,-2.062105136,3.723584501,0,2.062105136
4/27/2022 14:00,0,1,2.062789675,1.187623677,0.875165998,1.187623677,0
4/27/2022 15:00,0,1,2.649603298,1.896948297,0.752655001,1.896948297,0
4/27/2022 16:00,0,1,3.089442537,1.624512539,1.464929998,1.624512539,0
4/27/2022 17:00,0,1,3.278121045,2.154143043,1.123978002,2.154143043,0
4/27/2022 18:00,0,1,3.312683156,3.182346656,0.1303365,3.182346656,0
4/27/2022 19:00,0,1,3.359789797,3.359789797,0,3.359789797,0
4/27/2022 20:00,0,1,3.149121003,3.149121003,0,3.149121003,0
4/27/2022 21:00,0,1,2.3765607,2.3765607,0,2.3765607,0
4/27/2022 22:00,0,1,1.696348621,1.696348621,0,1.696348621,0
4/27/2022 23:00,0,1,1.039272564,1.039272564,0,1.039272564,0
4/28/2022 0:00,0,1,0.837242456,0.837242456,0,0.837242456,0
4/28/2022 1:00,0,1,0.747575788,0.747575788,0,0.747575788,0
4/28/2022 2:00,0,1,0.742758731,0.742758731,0,0.742758731,0
4/28/2022 3:00,0,1,0.792208684,0.792208684,0,0.792208684,0
4/28/2022 4:00,0,1,1.0434793,1.0434793,0,1.0434793,0
4/28/2022 5:00,0,1,1.593587575,1.593587575,0,1.593587575,0
4/28/2022 6:00,0,1,2.016783519,1.63206802,0.384715499,1.63206802,0
4/28/2022 7:00,0,1,1.857239661,1.156148158,0.701091503,1.156148158,0
4/28/2022 8:00,0,1,1.651855376,-0.241762623,1.893617999,0,0.241762623
4/28/2022 9:00,0,1,1.761645824,-1.200610179,2.962256003,0,1.200610179
4/28/2022 10:00,0,1,2.199630717,-1.325241284,3.524872001,0,1.325241284
4/28/2022 11:00,0,1,2.50782315,-1.461869353,3.969692503,0,1.461869353
4/28/2022 12:00,0,1,2.873549448,-0.351025052,3.2245745,0,0.351025052
4/28/2022 13:00,0,1,2.918817818,-0.217537684,3.136355502,0,0.217537684
4/28/2022 14:00,0,1,3.118485301,2.010064302,1.108420999,2.010064302,0
4/28/2022 15:00,0,1,3.515923263,1.939432263,1.576491,1.939432263,0
4/28/2022 16:00,0,1,3.82497049,2.771890987,1.053079503,2.771890987,0
4/28/2022 17:00,0,1,3.684136515,3.048178514,0.635958001,3.048178514,0
