Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),PV Grid Export (kW),Net Grid Import (kW)
10/10/2022 13:00,0,1,1.296964687,1.296964687,0,0,1.296964687
10/10/2022 14:00,0,1,1.344633704,1.344633704,0,0,1.344633704
10/10/2022 15:00,0,1,1.567412176,1.567412176,0,0,1.567412176
10/10/2022 16:00,0,1,2.041519856,2.041519856,0,0,2.041519856
10/10/2022 17:00,0,1,2.492172462,2.492172462,0,0,2.492172462
10/10/2022 18:00,0,1,2.8532324,2.8532324,0,0,2.8532324
10/10/2022 19:00,0,1,2.923773109,2.923773109,0,0,2.923773109
10/10/2022 20:00,0,1,2.634274375,2.634274375,0,0,2.634274375
10/10/2022 21:00,0,1,2.145168086,2.145168086,0,0,2.145168086
10/10/2022 22:00,0,1,1.658581911,1.658581911,0,0,1.658581911
10/10/2022 23:00,0,1,1.135890325,1.135890325,0,0,1.135890325
10/11/2022 0:00,0,1,0.939008748,0.939008748,0,0,0.939008748
10/11/2022 1:00,0,1,0.872457402,0.872457402,0,0,0.872457402
10/11/2022 2:00,0,1,0.861978005,0.861978005,0,0,0.861978005
10/11/2022 3:00,0,1,0.892560635,0.892560635,0,0,0.892560635
10/11/2022 4:00,0,1,1.122177411,1.122177411,0,0,1.122177411
10/11/2022 5:00,0,1,1.680759716,1.680759716,0,0,1.680759716
10/11/2022 6:00,0,1,2.231285833,2.231285833,0,0,2.231285833
10/11/2022 7:00,0,1,2.064637676,2.064637676,0,0,2.064637676
10/11/2022 8:00,0,1,1.713900131,1.713900131,0,0,1.713900131
10/11/2022 9:00,0,1,1.585163084,1.585163084,0,0,1.585163084
10/11/2022 10:00,0,1,1.48520315,1.48520315,0,0,1.48520315
10/11/2022 11:00,0,1,1.39245015,1.39245015,0,0,1.39245015
10/11/2022 12:00,0,1,1.308676587,1.308676587,0,0,1.308676587
10/11/2022 13:00,0,1,1.434516482,1.434516482,0,0,1.434516482
10/11/2022 14:00,0,1,1.808365857,1.808365857,0,0,1.808365857
10/11/2022 15:00,0,1,2.047079265,2.047079265,0,0,2.047079265
10/11/2022 16:00,0,1,2.441954823,2.441954823,0,0,2.441954823
10/11/2022 17:00,0,1,2.803864583,2.803864583,0,0,2.803864583
10/11/2022 18:00,0,1,2.981392135,2.981392135,0,0,2.981392135
10/11/2022 19:00,0,1,2.887831062,2.887831062,0,0,2.887831062
10/11/2022 20:00,0,1,2.606446328,2.606446328,0,0,2.606446328
10/11/2022 21:00,0,1,2.112124492,2.112124492,0,0,2.112124492
10/11/2022 22:00,0,1,1.625839715,1.625839715,0,0,1.625839715
10/11/2022 23:00,0,1,1.10885096,1.10885096,0,0,1.10885096
10/12/2022 0:00,0,1,0.878192834,0.878192834,0,0,0.878192834
10/12/2022 1:00,0,1,0.813301862,0.813301862,0,0,0.813301862
10/12/2022 2:00,0,1,0.826516213,0.826516213,0,0,0.826516213
10/12/2022 3:00,0,1,0.875870654,0.875870654,0,0,0.875870654
10/12/2022 4:00,0,1,1.106145567,1.106145567,0,0,1.106145567
10/12/2022 5:00,0,1,1.673005875,1.673005875,0,0,1.673005875
10/12/2022 6:00,0,1,2.209675426,2.209675426,0,0,2.209675426
10/12/2022 7:00,0,1,2.045298777,2.045298777,0,0,2.045298777
10/12/2022 8:00,0,1,1.694606117,1.694606117,0,0,1.694606117
10/12/2022 9:00,0,1,1.548831872,1.548831872,0,0,1.548831872
10/12/2022 10:00,0,1,1.459641393,1.459641393,0,0,1.459641393
10/12/2022 11:00,0,1,1.365760946,1.365760946,0,0,1.365760946
10/12/2022 12:00,0,1,1.507800666,1.507800666,0,0,1.507800666
10/12/2022 13:00,0,1,1.702286724,1.702286724,0,0,1.702286724
10/12/2022 14:00,0,1,1.908408175,1.908408175,0,0,1.908408175
10/12/2022 15:00,0,1,2.144008738,2.144008738,0,0,2.144008738
10/12/2022 16:00,0,1,2.395837491,2.395837491,0,0,2.395837491
10/12/2022 17:00,0,1,2.742630918,2.742630918,0,0,2.742630918
10/12/2022 18:00,0,1,2.82070114,2.82070114,0,0,2.82070114
10/12/2022 19:00,0,1,2.894365861,2.894365861,0,0,2.894365861
10/12/2022 20:00,0,1,2.594535266,2.594535266,0,0,2.594535266
10/12/2022 21:00,0,1,2.094352629,2.094352629,0,0,2.094352629
10/12/2022 22:00,0,1,1.593220099,1.593220099,0,0,1.593220099
10/12/2022 23:00,0,1,1.078251182,1.078251182,0,0,1.078251182
10/13/2022 0:00,0,1,0.876258596,0.876258596,0,0,0.876258596
10/13/2022 1:00,0,1,0.797232351,0.797232351,0,0,0.797232351
10/13/2022 2:00,0,1,0.785158058,0.785158058,0,0,0.785158058
10/13/2022 3:00,0,1,0.834189711,0.834189711,0,0,0.834189711
10/13/2022 4:00,0,1,1.065266287,1.065266287,0,0,1.065266287
10/13/2022 5:00,0,1,1.673813755,1.673813755,0,0,1.673813755
10/13/2022 6:00,0,1,2.188091231,2.188091231,0,0,2.188091231
10/13/2022 7:00,0,1,2.032731507,2.032731507,0,0,2.032731507
10/13/2022 8:00,0,1,1.677074319,1.677074319,0,0,1.677074319
10/13/2022 9:00,0,1,1.577341194,1.577341194,0,0,1.577341194
10/13/2022 10:00,0,1,1.49772508,1.49772508,0,0,1.49772508
10/13/2022 11:00,0,1,1.376791683,1.376791683,0,0,1.376791683
10/13/2022 12:00,0,1,1.318036349,1.318036349,0,0,1.318036349
10/13/2022 13:00,0,1,1.27013559,1.27013559,0,0,1.27013559
10/13/2022 14:00,0,1,1.538684654,1.538684654,0,0,1.538684654
10/13/2022 15:00,0,1,1.925565966,1.925565966,0,0,1.925565966
10/13/2022 16:00,0,1,2.350954204,2.350954204,0,0,2.350954204
10/13/2022 17:00,0,1,2.462174575,2.462174575,0,0,2.462174575
10/13/2022 18:00,0,1,2.832725416,2.832725416,0,0,2.832725416
10/13/2022 19:00,0,1,2.898816501,2.898816501,0,0,2.898816501
10/13/2022 20:00,0,1,2.594728312,2.594728312,0,0,2.594728312
10/13/2022 21:00,0,1,2.078771776,2.078771776,0,0,2.078771776
10/13/2022 22:00,0,1,1.581879537,1.581879537,0,0,1.581879537
10/13/2022 23:00,0,1,1.051436827,1.051436827,0,0,1.051436827
10/14/2022 0:00,0,1,0.86424051,0.86424051,0,0,0.86424051
10/14/2022 1:00,0,1,0.797062897,0.797062897,0,0,0.797062897
10/14/2022 2:00,0,1,0.79048786,0.79048786,0,0,0.79048786
10/14/2022 3:00,0,1,0.82793164,0.82793164,0,0,0.82793164
10/14/2022 4:00,0,1,1.078852475,1.078852475,0,0,1.078852475
10/14/2022 5:00,0,1,1.706942688,1.706942688,0,0,1.706942688
10/14/2022 6:00,0,1,2.241700302,2.241700302,0,0,2.241700302
10/14/2022 7:00,0,1,2.113215326,2.113215326,0,0,2.113215326
10/14/2022 8:00,0,1,1.770543239,1.770543239,0,0,1.770543239
10/14/2022 9:00,0,1,1.62720966,1.62720966,0,0,1.62720966
10/14/2022 10:00,0,1,1.663579346,1.663579346,0,0,1.663579346
10/14/2022 11:00,0,1,1.876963458,1.876963458,0,0,1.876963458
10/14/2022 12:00,0,1,2.129528065,2.129528065,0,0,2.129528065
10/14/2022 13:00,0,1,2.322130068,2.322130068,0,0,2.322130068
10/14/2022 14:00,0,1,2.650500132,2.650500132,0,0,2.650500132
10/14/2022 15:00,0,1,2.949755279,2.949755279,0,0,2.949755279
10/14/2022 16:00,0,1,3.281872919,3.281872919,0,0,3.281872919
10/14/2022 17:00,0,1,3.570801373,3.570801373,0,0,3.570801373
10/14/2022 18:00,0,1,3.704994422,3.704994422,0,0,3.704994422
10/14/2022 19:00,0,1,3.536054109,3.536054109,0,0,3.536054109
10/14/2022 20:00,0,1,2.969179311,2.969179311,0,0,2.969179311
10/14/2022 21:00,0,1,2.291664022,2.291664022,0,0,2.291664022
10/14/2022 22:00,0,1,1.570498675,1.570498675,0,0,1.570498675
10/14/2022 23:00,0,1,1.019737957,1.019737957,0,0,1.019737957
10/15/2022 0:00,0,1,0.824241732,0.824241732,0,0,0.824241732
10/15/2022 1:00,0,1,0.743459958,0.743459958,0,0,0.743459958
10/15/2022 2:00,0,1,0.737756267,0.737756267,0,0,0.737756267
10/15/2022 3:00,0,1,0.781946194,0.781946194,0,0,0.781946194
10/15/2022 4:00,0,1,1.02847062,1.02847062,0,0,1.02847062
10/15/2022 5:00,0,1,1.632074006,1.632074006,0,0,1.632074006
10/15/2022 6:00,0,1,2.193229155,2.193229155,0,0,2.193229155
10/15/2022 7:00,0,1,2.068445141,2.068445141,0,0,2.068445141
10/15/2022 8:00,0,1,1.765877219,1.765877219,0,0,1.765877219
10/15/2022 9:00,0,1,1.670202868,1.670202868,0,0,1.670202868
10/15/2022 10:00,0,1,1.597951853,1.597951853,0,0,1.597951853
10/15/2022 11:00,0,1,1.508515705,1.508515705,0,0,1.508515705
10/15/2022 12:00,0,1,1.430551829,1.430551829,0,0,1.430551829
10/15/2022 13:00,0,1,1.376292082,1.376292082,0,0,1.376292082
10/15/2022 14:00,0,1,1.418283827,1.418283827,0,0,1.418283827
10/15/2022 15:00,0,1,1.645000432,1.645000432,0,0,1.645000432
10/15/2022 16:00,0,1,2.117430601,2.117430601,0,0,2.117430601
10/15/2022 17:00,0,1,2.57309442,2.57309442,0,0,2.57309442
10/15/2022 18:00,0,1,2.928132216,2.928132216,0,0,2.928132216
10/15/2022 19:00,0,1,2.978076861,2.978076861,0,0,2.978076861
10/15/2022 20:00,0,1,2.666206379,2.666206379,0,0,2.666206379
10/15/2022 21:00,0,1,2.135025239,2.135025239,0,0,2.135025239
10/15/2022 22:00,0,1,1.602437264,1.602437264,0,0,1.602437264
10/15/2022 23:00,0,1,1.051462755,1.051462755,0,0,1.051462755
10/16/2022 0:00,0,1,0.830784087,0.830784087,0,0,0.830784087
10/16/2022 1:00,0,1,0.742550497,0.742550497,0,0,0.742550497
10/16/2022 2:00,0,1,0.735286272,0.735286272,0,0,0.735286272
10/16/2022 3:00,0,1,0.772902345,0.772902345,0,0,0.772902345
10/16/2022 4:00,0,1,1.005441338,1.005441338,0,0,1.005441338
10/16/2022 5:00,0,1,1.572767626,1.572767626,0,0,1.572767626
10/16/2022 6:00,0,1,2.110079904,2.110079904,0,0,2.110079904
10/16/2022 7:00,0,1,1.969256792,1.969256792,0,0,1.969256792
10/16/2022 8:00,0,1,1.661211262,1.661211262,0,0,1.661211262
10/16/2022 9:00,0,1,1.566486298,1.566486298,0,0,1.566486298
10/16/2022 10:00,0,1,1.500637815,1.500637815,0,0,1.500637815
10/16/2022 11:00,0,1,1.420379625,1.420379625,0,0,1.420379625
10/16/2022 12:00,0,1,1.355144896,1.355144896,0,0,1.355144896
10/16/2022 13:00,0,1,1.309048242,1.309048242,0,0,1.309048242
10/16/2022 14:00,0,1,1.359147121,1.359147121,0,0,1.359147121
10/16/2022 15:00,0,1,1.578976891,1.578976891,0,0,1.578976891
10/16/2022 16:00,0,1,2.049973276,2.049973276,0,0,2.049973276
10/16/2022 17:00,0,1,2.494698368,2.494698368,0,0,2.494698368
10/16/2022 18:00,0,1,2.846212083,2.846212083,0,0,2.846212083
10/16/2022 19:00,0,1,2.901158334,2.901158334,0,0,2.901158334
10/16/2022 20:00,0,1,2.594771579,2.594771579,0,0,2.594771579
10/16/2022 21:00,0,1,2.082606584,2.082606584,0,0,2.082606584
10/16/2022 22:00,0,1,1.578872285,1.578872285,0,0,1.578872285
10/16/2022 23:00,0,1,1.053470509,1.053470509,0,0,1.053470509
10/17/2022 0:00,0,1,0.852800518,0.852800518,0,0,0.852800518
10/17/2022 1:00,0,1,0.765184099,0.765184099,0,0,0.765184099
10/17/2022 2:00,0,1,0.765007764,0.765007764,0,0,0.765007764
10/17/2022 3:00,0,1,0.81213019,0.81213019,0,0,0.81213019
10/17/2022 4:00,0,1,1.045641267,1.045641267,0,0,1.045641267
10/17/2022 5:00,0,1,1.639415889,1.639415889,0,0,1.639415889
10/17/2022 6:00,0,1,2.161828954,2.161828954,0,0,2.161828954
10/17/2022 7:00,0,1,2.017558844,2.017558844,0,0,2.017558844
10/17/2022 8:00,0,1,1.695807229,1.695807229,0,0,1.695807229
10/17/2022 9:00,0,1,1.570593868,1.570593868,0,0,1.570593868
10/17/2022 10:00,0,1,1.490432199,1.490432199,0,0,1.490432199
10/17/2022 11:00,0,1,1.398988561,1.398988561,0,0,1.398988561
10/17/2022 12:00,0,1,1.327355567,1.327355567,0,0,1.327355567
10/17/2022 13:00,0,1,1.476891116,1.476891116,0,0,1.476891116
10/17/2022 14:00,0,1,1.692815422,1.692815422,0,0,1.692815422
10/17/2022 15:00,0,1,1.899042395,1.899042395,0,0,1.899042395
10/17/2022 16:00,0,1,2.212856964,2.212856964,0,0,2.212856964
10/17/2022 17:00,0,1,2.62326279,2.62326279,0,0,2.62326279
10/17/2022 18:00,0,1,2.82385793,2.82385793,0,0,2.82385793
10/17/2022 19:00,0,1,2.88904332,2.88904332,0,0,2.88904332
10/17/2022 20:00,0,1,2.591536821,2.591536821,0,0,2.591536821
10/17/2022 21:00,0,1,2.0848649,2.0848649,0,0,2.0848649
10/17/2022 22:00,0,1,1.588456744,1.588456744,0,0,1.588456744
10/17/2022 23:00,0,1,1.064665737,1.064665737,0,0,1.064665737
10/18/2022 0:00,0,1,0.864731015,0.864731015,0,0,0.864731015
10/18/2022 1:00,0,1,0.779993107,0.779993107,0,0,0.779993107
10/18/2022 2:00,0,1,0.776780945,0.776780945,0,0,0.776780945
10/18/2022 3:00,0,1,0.813859504,0.813859504,0,0,0.813859504
10/18/2022 4:00,0,1,1.046293771,1.046293771,0,0,1.046293771
10/18/2022 5:00,0,1,1.621115104,1.621115104,0,0,1.621115104
10/18/2022 6:00,0,1,2.163559682,2.163559682,0,0,2.163559682
10/18/2022 7:00,0,1,2.013394021,2.013394021,0,0,2.013394021
10/18/2022 8:00,0,1,1.677339586,1.677339586,0,0,1.677339586
10/18/2022 9:00,0,1,1.566574204,1.566574204,0,0,1.566574204
10/18/2022 10:00,0,1,1.477315713,1.477315713,0,0,1.477315713
10/18/2022 11:00,0,1,1.379500125,1.379500125,0,0,1.379500125
10/18/2022 12:00,0,1,1.545591861,1.545591861,0,0,1.545591861
10/18/2022 13:00,0,1,1.749936776,1.749936776,0,0,1.749936776
10/18/2022 14:00,0,1,1.995984988,1.995984988,0,0,1.995984988
10/18/2022 15:00,0,1,2.199615464,2.199615464,0,0,2.199615464
10/18/2022 16:00,0,1,2.361067874,2.361067874,0,0,2.361067874
10/18/2022 17:00,0,1,2.745436152,2.745436152,0,0,2.745436152
10/18/2022 18:00,0,1,2.894671651,2.894671651,0,0,2.894671651
10/18/2022 19:00,0,1,2.884794256,2.884794256,0,0,2.884794256
10/18/2022 20:00,0,1,2.587260664,2.587260664,0,0,2.587260664
10/18/2022 21:00,0,1,2.081758681,2.081758681,0,0,2.081758681
10/18/2022 22:00,0,1,1.57962143,1.57962143,0,0,1.57962143
10/18/2022 23:00,0,1,1.055596993,1.055596993,0,0,1.055596993
10/19/2022 0:00,0,1,0.854471941,0.854471941,0,0,0.854471941
10/19/2022 1:00,0,1,0.768497366,0.768497366,0,0,0.768497366
10/19/2022 2:00,0,1,0.766417375,0.766417375,0,0,0.766417375
10/19/2022 3:00,0,1,0.807553986,0.807553986,0,0,0.807553986
10/19/2022 4:00,0,1,1.042642592,1.042642592,0,0,1.042642592
10/19/2022 5:00,0,1,1.619567223,1.619567223,0,0,1.619567223
10/19/2022 6:00,0,1,2.161492184,2.161492184,0,0,2.161492184
10/19/2022 7:00,0,1,2.003925723,2.003925723,0,0,2.003925723
10/19/2022 8:00,0,1,1.664136024,1.664136024,0,0,1.664136024
10/19/2022 9:00,0,1,1.550286275,1.550286275,0,0,1.550286275
10/19/2022 10:00,0,1,1.466116723,1.466116723,0,0,1.466116723
10/19/2022 11:00,0,1,1.384689106,1.384689106,0,0,1.384689106
10/19/2022 12:00,0,1,1.426813327,1.426813327,0,0,1.426813327
10/19/2022 13:00,0,1,1.542293578,1.542293578,0,0,1.542293578
10/19/2022 14:00,0,1,1.7786328,1.7786328,0,0,1.7786328
10/19/2022 15:00,0,1,2.030486394,2.030486394,0,0,2.030486394
10/19/2022 16:00,0,1,2.250211857,2.250211857,0,0,2.250211857
10/19/2022 17:00,0,1,2.678058641,2.678058641,0,0,2.678058641
10/19/2022 18:00,0,1,2.862832162,2.862832162,0,0,2.862832162
10/19/2022 19:00,0,1,2.89226789,2.89226789,0,0,2.89226789
10/19/2022 20:00,0,1,2.594948122,2.594948122,0,0,2.594948122
10/19/2022 21:00,0,1,2.087352761,2.087352761,0,0,2.087352761
10/19/2022 22:00,0,1,1.603433092,1.603433092,0,0,1.603433092
10/19/2022 23:00,0,1,1.076933433,1.076933433,0,0,1.076933433
10/20/2022 0:00,0,1,0.878066548,0.878066548,0,0,0.878066548
10/20/2022 1:00,0,1,0.790879733,0.790879733,0,0,0.790879733
10/20/2022 2:00,0,1,0.785173402,0.785173402,0,0,0.785173402
10/20/2022 3:00,0,1,0.827884522,0.827884522,0,0,0.827884522
10/20/2022 4:00,0,1,1.062870108,1.062870108,0,0,1.062870108
10/20/2022 5:00,0,1,1.638452988,1.638452988,0,0,1.638452988
10/20/2022 6:00,0,1,2.187700701,2.187700701,0,0,2.187700701
10/20/2022 7:00,0,1,2.022590893,2.022590893,0,0,2.022590893
10/20/2022 8:00,0,1,1.681806424,1.681806424,0,0,1.681806424
10/20/2022 9:00,0,1,1.566003091,1.566003091,0,0,1.566003091
10/20/2022 10:00,0,1,1.474371998,1.474371998,0,0,1.474371998
10/20/2022 11:00,0,1,1.385668231,1.385668231,0,0,1.385668231
10/20/2022 12:00,0,1,1.415107494,1.415107494,0,0,1.415107494
10/20/2022 13:00,0,1,1.492886479,1.492886479,0,0,1.492886479
10/20/2022 14:00,0,1,1.539223428,1.539223428,0,0,1.539223428
10/20/2022 15:00,0,1,1.784111684,1.784111684,0,0,1.784111684
10/20/2022 16:00,0,1,2.023867599,2.023867599,0,0,2.023867599
10/20/2022 17:00,0,1,2.504562872,2.504562872,0,0,2.504562872
10/20/2022 18:00,0,1,2.88862647,2.88862647,0,0,2.88862647
10/20/2022 19:00,0,1,2.948470116,2.948470116,0,0,2.948470116
10/20/2022 20:00,0,1,2.669880152,2.669880152,0,0,2.669880152
10/20/2022 21:00,0,1,2.167458755,2.167458755,0,0,2.167458755
10/20/2022 22:00,0,1,1.67073573,1.67073573,0,0,1.67073573
10/20/2022 23:00,0,1,1.162184209,1.162184209,0,0,1.162184209
10/21/2022 0:00,0,1,1.000074992,1.000074992,0,0,1.000074992
10/21/2022 1:00,0,1,0.894979051,0.894979051,0,0,0.894979051
10/21/2022 2:00,0,1,0.897977435,0.897977435,0,0,0.897977435
10/21/2022 3:00,0,1,0.961097748,0.961097748,0,0,0.961097748
10/21/2022 4:00,0,1,1.212206098,1.212206098,0,0,1.212206098
10/21/2022 5:00,0,1,1.867193933,1.867193933,0,0,1.867193933
10/21/2022 6:00,0,1,2.418611976,2.418611976,0,0,2.418611976
10/21/2022 7:00,0,1,2.248394887,2.248394887,0,0,2.248394887
10/21/2022 8:00,0,1,1.912914306,1.912914306,0,0,1.912914306
10/21/2022 9:00,0,1,1.776306562,1.776306562,0,0,1.776306562
10/21/2022 10:00,0,1,1.676092115,1.676092115,0,0,1.676092115
10/21/2022 11:00,0,1,1.556299927,1.556299927,0,0,1.556299927
10/21/2022 12:00,0,1,1.452184642,1.452184642,0,0,1.452184642
10/21/2022 13:00,0,1,1.376666616,1.376666616,0,0,1.376666616
10/21/2022 14:00,0,1,1.466606114,1.466606114,0,0,1.466606114
10/21/2022 15:00,0,1,1.900194688,1.900194688,0,0,1.900194688
10/21/2022 16:00,0,1,2.258061131,2.258061131,0,0,2.258061131
10/21/2022 17:00,0,1,2.741965098,2.741965098,0,0,2.741965098
10/21/2022 18:00,0,1,2.95323978,2.95323978,0,0,2.95323978
10/21/2022 19:00,0,1,3.031918312,3.031918312,0,0,3.031918312
10/21/2022 20:00,0,1,2.732400282,2.732400282,0,0,2.732400282
10/21/2022 21:00,0,1,2.222962802,2.222962802,0,0,2.222962802
10/21/2022 22:00,0,1,1.703037871,1.703037871,0,0,1.703037871
10/21/2022 23:00,0,1,1.164178975,1.164178975,0,0,1.164178975
10/22/2022 0:00,0,1,0.952395845,0.952395845,0,0,0.952395845
10/22/2022 1:00,0,1,0.879017426,0.879017426,0,0,0.879017426
10/22/2022 2:00,0,1,0.870584401,0.870584401,0,0,0.870584401
10/22/2022 3:00,0,1,0.919663189,0.919663189,0,0,0.919663189
10/22/2022 4:00,0,1,1.174808703,1.174808703,0,0,1.174808703
10/22/2022 5:00,0,1,1.794616385,1.794616385,0,0,1.794616385
10/22/2022 6:00,0,1,2.364068856,2.364068856,0,0,2.364068856
10/22/2022 7:00,0,1,2.196530481,2.196530481,0,0,2.196530481
10/22/2022 8:00,0,1,1.835075258,1.835075258,0,0,1.835075258
10/22/2022 9:00,0,1,1.67713554,1.67713554,0,0,1.67713554
10/22/2022 10:00,0,1,1.573132785,1.573132785,0,0,1.573132785
10/22/2022 11:00,0,1,1.7674494,1.7674494,0,0,1.7674494
10/22/2022 12:00,0,1,1.99524621,1.99524621,0,0,1.99524621
10/22/2022 13:00,0,1,2.250851382,2.250851382,0,0,2.250851382
10/22/2022 14:00,0,1,2.540720839,2.540720839,0,0,2.540720839
10/22/2022 15:00,0,1,2.859521578,2.859521578,0,0,2.859521578
10/22/2022 16:00,0,1,3.036808922,3.036808922,0,0,3.036808922
10/22/2022 17:00,0,1,3.222661391,3.222661391,0,0,3.222661391
10/22/2022 18:00,0,1,3.12281191,3.12281191,0,0,3.12281191
10/22/2022 19:00,0,1,2.992988658,2.992988658,0,0,2.992988658
10/22/2022 20:00,0,1,2.690548101,2.690548101,0,0,2.690548101
10/22/2022 21:00,0,1,2.1771662,2.1771662,0,0,2.1771662
10/22/2022 22:00,0,1,1.649867547,1.649867547,0,0,1.649867547
10/22/2022 23:00,0,1,1.107772388,1.107772388,0,0,1.107772388
10/23/2022 0:00,0,1,0.90405499,0.90405499,0,0,0.90405499
10/23/2022 1:00,0,1,0.826155181,0.826155181,0,0,0.826155181
10/23/2022 2:00,0,1,0.828686359,0.828686359,0,0,0.828686359
10/23/2022 3:00,0,1,0.87777222,0.87777222,0,0,0.87777222
10/23/2022 4:00,0,1,1.121133822,1.121133822,0,0,1.121133822
10/23/2022 5:00,0,1,1.730223205,1.730223205,0,0,1.730223205
10/23/2022 6:00,0,1,2.260996899,2.260996899,0,0,2.260996899
10/23/2022 7:00,0,1,2.084666173,2.084666173,0,0,2.084666173
10/23/2022 8:00,0,1,1.717769417,1.717769417,0,0,1.717769417
10/23/2022 9:00,0,1,1.583096265,1.583096265,0,0,1.583096265
10/23/2022 10:00,0,1,1.492689451,1.492689451,0,0,1.492689451
10/23/2022 11:00,0,1,1.404459841,1.404459841,0,0,1.404459841
10/23/2022 12:00,0,1,1.333864582,1.333864582,0,0,1.333864582
10/23/2022 13:00,0,1,1.287893551,1.287893551,0,0,1.287893551
10/23/2022 14:00,0,1,1.333569496,1.333569496,0,0,1.333569496
10/23/2022 15:00,0,1,1.585950161,1.585950161,0,0,1.585950161
10/23/2022 16:00,0,1,2.032090586,2.032090586,0,0,2.032090586
10/23/2022 17:00,0,1,2.508169225,2.508169225,0,0,2.508169225
10/23/2022 18:00,0,1,2.875325891,2.875325891,0,0,2.875325891
10/23/2022 19:00,0,1,2.945016014,2.945016014,0,0,2.945016014
10/23/2022 20:00,0,1,2.635088477,2.635088477,0,0,2.635088477
10/23/2022 21:00,0,1,2.137029102,2.137029102,0,0,2.137029102
10/23/2022 22:00,0,1,1.630153402,1.630153402,0,0,1.630153402
10/23/2022 23:00,0,1,1.11781609,1.11781609,0,0,1.11781609
10/24/2022 0:00,0,1,0.92228466,0.92228466,0,0,0.92228466
10/24/2022 1:00,0,1,0.838501321,0.838501321,0,0,0.838501321
10/24/2022 2:00,0,1,0.845547969,0.845547969,0,0,0.845547969
10/24/2022 3:00,0,1,0.892300186,0.892300186,0,0,0.892300186
10/24/2022 4:00,0,1,1.137068086,1.137068086,0,0,1.137068086
10/24/2022 5:00,0,1,1.753549494,1.753549494,0,0,1.753549494
10/24/2022 6:00,0,1,2.28084832,2.28084832,0,0,2.28084832
10/24/2022 7:00,0,1,2.102493299,2.102493299,0,0,2.102493299
10/24/2022 8:00,0,1,1.73454528,1.73454528,0,0,1.73454528
10/24/2022 9:00,0,1,1.581185318,1.581185318,0,0,1.581185318
10/24/2022 10:00,0,1,1.483598037,1.483598037,0,0,1.483598037
10/24/2022 11:00,0,1,1.495502908,1.495502908,0,0,1.495502908
10/24/2022 12:00,0,1,1.784314824,1.784314824,0,0,1.784314824
10/24/2022 13:00,0,1,2.065287949,2.065287949,0,0,2.065287949
10/24/2022 14:00,0,1,2.303363499,2.303363499,0,0,2.303363499
10/24/2022 15:00,0,1,2.503465231,2.503465231,0,0,2.503465231
10/24/2022 16:00,0,1,2.812247307,2.812247307,0,0,2.812247307
10/24/2022 17:00,0,1,2.937883687,2.937883687,0,0,2.937883687
10/24/2022 18:00,0,1,2.98508737,2.98508737,0,0,2.98508737
10/24/2022 19:00,0,1,2.904126613,2.904126613,0,0,2.904126613
10/24/2022 20:00,0,1,2.61474106,2.61474106,0,0,2.61474106
10/24/2022 21:00,0,1,2.111687688,2.111687688,0,0,2.111687688
10/24/2022 22:00,0,1,1.613568595,1.613568595,0,0,1.613568595
10/24/2022 23:00,0,1,1.094769414,1.094769414,0,0,1.094769414
10/25/2022 0:00,0,1,0.893323716,0.893323716,0,0,0.893323716
10/25/2022 1:00,0,1,0.813981544,0.813981544,0,0,0.813981544
10/25/2022 2:00,0,1,0.81670762,0.81670762,0,0,0.81670762
10/25/2022 3:00,0,1,0.871548263,0.871548263,0,0,0.871548263
10/25/2022 4:00,0,1,1.113042867,1.113042867,0,0,1.113042867
10/25/2022 5:00,0,1,1.731073636,1.731073636,0,0,1.731073636
10/25/2022 6:00,0,1,2.235274547,2.235274547,0,0,2.235274547
10/25/2022 7:00,0,1,2.078707229,2.078707229,0,0,2.078707229
10/25/2022 8:00,0,1,1.716479266,1.716479266,0,0,1.716479266
10/25/2022 9:00,0,1,1.575173912,1.575173912,0,0,1.575173912
10/25/2022 10:00,0,1,1.467508154,1.467508154,0,0,1.467508154
10/25/2022 11:00,0,1,1.730235604,1.730235604,0,0,1.730235604
10/25/2022 12:00,0,1,1.96680751,1.96680751,0,0,1.96680751
10/25/2022 13:00,0,1,2.250114881,2.250114881,0,0,2.250114881
10/25/2022 14:00,0,1,2.565440833,2.565440833,0,0,2.565440833
10/25/2022 15:00,0,1,2.915374766,2.915374766,0,0,2.915374766
10/25/2022 16:00,0,1,3.231005583,3.231005583,0,0,3.231005583
10/25/2022 17:00,0,1,3.308598774,3.308598774,0,0,3.308598774
10/25/2022 18:00,0,1,3.311347235,3.311347235,0,0,3.311347235
10/25/2022 19:00,0,1,3.135086316,3.135086316,0,0,3.135086316
10/25/2022 20:00,0,1,2.63667964,2.63667964,0,0,2.63667964
10/25/2022 21:00,0,1,2.080591316,2.080591316,0,0,2.080591316
10/25/2022 22:00,0,1,1.60263652,1.60263652,0,0,1.60263652
10/25/2022 23:00,0,1,1.073932235,1.073932235,0,0,1.073932235
10/26/2022 0:00,0,1,0.883973933,0.883973933,0,0,0.883973933
10/26/2022 1:00,0,1,0.806432295,0.806432295,0,0,0.806432295
10/26/2022 2:00,0,1,0.813203361,0.813203361,0,0,0.813203361
10/26/2022 3:00,0,1,0.865230056,0.865230056,0,0,0.865230056
