Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),Energy Price ($/kWh),LOAD: Site Load Original Load (kW),PV Grid Export (kW),Net Grid Import (kW)
5/28/2022 7:00,-0.182777196,0.990578495,-21.28,0.939988016,0,1.122765212
5/28/2022 8:00,0,0.99905785,-7.12,0.749792223,0,0.749792223
5/28/2022 9:00,0,0.99905785,-7.12,0.704159417,0,0.704159417
5/28/2022 10:00,0,0.99905785,-11.06,0.815717036,0,0.815717036
5/28/2022 11:00,0,0.99905785,-11.06,1.021063673,0,1.021063673
5/28/2022 12:00,0,0.99905785,-2.79,1.318947923,0,1.318947923
5/28/2022 13:00,0,0.99905785,-2.79,1.661817367,0,1.661817367
5/28/2022 14:00,0,0.99905785,-3.58,2.186265408,0,2.186265408
5/28/2022 15:00,0,0.99905785,-3.58,2.253268437,0,2.253268437
5/28/2022 16:00,0,0.99905785,-3.36,2.342458668,0,2.342458668
5/28/2022 17:00,0,0.99905785,-3.36,2.151497401,0,2.151497401
5/28/2022 18:00,0,0.99905785,-7.08,2.075554673,0,2.075554673
5/28/2022 19:00,0,0.99905785,-7.08,2.1137006,0,2.1137006
5/28/2022 20:00,0,0.99905785,-4.03,2.187469406,0,2.187469406
5/28/2022 21:00,0,0.99905785,-4.03,1.631915748,0,1.631915748
5/28/2022 22:00,0,0.99905785,-6.97,1.292572096,0,1.292572096
5/28/2022 23:00,0,0.99905785,-6.97,0.923366617,0,0.923366617
5/29/2022 0:00,0.848045028,0.99905785,-2.07,0.848045028,0,0
5/29/2022 1:00,0.77472225,0.955344188,-2.07,0.77472225,0,0
5/29/2022 2:00,-1.641044997,0.915410052,-10.61,0.773815814,0,2.414860811
5/29/2022 3:00,-0.1641045,0.991541005,-10.61,0.81264952,0,0.97675402
5/29/2022 4:00,0,0.999154101,2.77,1.036678743,0,1.036678743
5/29/2022 5:00,0,0.999154101,2.77,1.499788972,0,1.499788972
5/29/2022 6:00,0,0.999154101,9.848,1.823830824,0,1.823830824
5/29/2022 7:00,0,0.999154101,9.848,1.650832946,0,1.650832946
5/29/2022 8:00,0,0.999154101,14.905,1.46954872,0,1.46954872
5/29/2022 9:00,0,0.999154101,14.905,1.562803276,0,1.562803276
5/29/2022 10:00,0,0.999154101,21.472,1.779148827,0,1.779148827
5/29/2022 11:00,0,0.999154101,21.472,1.97697708,0,1.97697708
5/29/2022 12:00,0,0.999154101,27.361,2.172480128,0,2.172480128
5/29/2022 13:00,0,0.999154101,27.361,2.500967263,0,2.500967263
5/29/2022 14:00,0,0.999154101,29.837,3.01839184,0,3.01839184
5/29/2022 15:00,0,0.999154101,29.837,3.427438744,0,3.427438744
5/29/2022 16:00,3.929716671,0.999154101,30.57,3.929716671,0,0
5/29/2022 17:00,3.622872657,0.796591386,30.57,3.622872657,0,0
5/29/2022 18:00,-6,0.609845372,12.278,3.571396158,0,9.571396158
5/29/2022 19:00,-2.168999777,0.888195888,12.278,3.538381861,0,5.707381638
5/29/2022 20:00,0,0.988819589,25.994,3.459279873,0,3.459279873
5/29/2022 21:00,0,0.988819589,25.994,2.572311213,0,2.572311213
5/29/2022 22:00,0,0.988819589,21.37,1.766315164,0,1.766315164
5/29/2022 23:00,0,0.988819589,21.37,1.025644944,0,1.025644944
5/30/2022 0:00,0,0.988819589,12.81,0.815615312,0,0.815615312
5/30/2022 1:00,0,0.988819589,12.81,0.746959,0,0.746959
5/30/2022 2:00,0,0.988819589,14.63,0.746230506,0,0.746230506
5/30/2022 3:00,0,0.988819589,14.63,0.784465399,0,0.784465399
5/30/2022 4:00,0,0.988819589,30.81,1.007440002,0,1.007440002
5/30/2022 5:00,0,0.988819589,30.81,1.469804228,0,1.469804228
5/30/2022 6:00,0,0.988819589,34.601,1.818264672,0,1.818264672
5/30/2022 7:00,0,0.988819589,34.601,1.665354754,0,1.665354754
5/30/2022 8:00,1.494422827,0.988819589,36.64,1.494422827,0,0
5/30/2022 9:00,0,0.911787484,36.64,1.423018151,0,1.423018151
5/30/2022 10:00,1.350641968,0.911787484,38.92,1.350641968,0,0
5/30/2022 11:00,1.277763706,0.842166764,38.92,1.277763706,0,0
5/30/2022 12:00,0,0.776302656,36.64,1.52754666,0,1.52754666
5/30/2022 13:00,1.557252294,0.776302656,36.64,1.557252294,0,0
5/30/2022 14:00,0,0.696031919,31.86,1.634318961,0,1.634318961
5/30/2022 15:00,0,0.696031919,31.86,1.916322409,0,1.916322409
5/30/2022 16:00,0,0.696031919,24.84,2.172772841,0,2.172772841
5/30/2022 17:00,0,0.696031919,24.84,2.423420741,0,2.423420741
5/30/2022 18:00,-5.896980773,0.696031919,17.443,2.51668875,0,8.413669523
5/30/2022 19:00,-0.589698077,0.969603192,17.443,2.59382508,0,3.183523157
5/30/2022 20:00,-0.058969808,0.996960319,13.852,2.66392365,0,2.722893458
5/30/2022 21:00,-0.005896981,0.999696032,13.852,2.063041547,0,2.068938528
5/30/2022 22:00,0,0.999969603,21.83,1.576522465,0,1.576522465
5/30/2022 23:00,0,0.999969603,21.83,1.056151658,0,1.056151658
5/31/2022 0:00,0,0.999969603,33.12,0.850924832,0,0.850924832
5/31/2022 1:00,0,0.999969603,33.12,0.781682034,0,0.781682034
5/31/2022 2:00,0.769392982,0.999969603,33.62,0.769392982,0,0
5/31/2022 3:00,0.801668998,0.960310171,33.62,0.801668998,0,0
5/31/2022 4:00,0,0.918987027,32.99,1.020640757,0,1.020640757
5/31/2022 5:00,0,0.918987027,32.99,1.484221669,0,1.484221669
5/31/2022 6:00,0,0.918987027,29.94,1.805569785,0,1.805569785
5/31/2022 7:00,0,0.918987027,29.94,1.655340787,0,1.655340787
5/31/2022 8:00,0,0.918987027,31.04,1.479012809,0,1.479012809
5/31/2022 9:00,0,0.918987027,31.04,1.395997892,0,1.395997892
5/31/2022 10:00,0,0.918987027,31.54,1.443838764,0,1.443838764
5/31/2022 11:00,0,0.918987027,31.54,1.669837034,0,1.669837034
5/31/2022 12:00,-1.571651678,0.918987027,27.563,1.636876154,0,3.208527832
5/31/2022 13:00,-0.157165168,0.991898703,27.563,1.666229911,0,1.823395079
5/31/2022 14:00,0,0.99918987,28.525,1.93209185,0,1.93209185
5/31/2022 15:00,0,0.99918987,28.525,2.216547581,0,2.216547581
5/31/2022 16:00,2.640098723,0.99918987,34.696,2.640098723,0,0
5/31/2022 17:00,2.502165725,0.863102307,34.696,2.502165725,0,0
5/31/2022 18:00,-5.157980965,0.734124693,29.36,2.470132022,0,7.628112987
5/31/2022 19:00,-0.515798096,0.973412469,29.36,2.726093922,0,3.241892018
5/31/2022 20:00,0,0.997341247,30.23,2.831930411,0,2.831930411
5/31/2022 21:00,0,0.997341247,30.23,2.269939885,0,2.269939885
5/31/2022 22:00,0,0.997341247,34.37,1.666805471,0,1.666805471
5/31/2022 23:00,0,0.997341247,34.37,1.037746194,0,1.037746194
6/1/2022 0:00,0.752789484,0.997341247,36.03,0.752789484,0,0
6/1/2022 1:00,0.661184318,0.958537665,36.03,0.661184318,0,0
6/1/2022 2:00,0,0.924455999,32.89,0.650318912,0,0.650318912
6/1/2022 3:00,0,0.924455999,32.89,0.682011119,0,0.682011119
6/1/2022 4:00,0,0.924455999,35,0.892424486,0,0.892424486
6/1/2022 5:00,0,0.924455999,35,1.335374159,0,1.335374159
6/1/2022 6:00,-1.465553612,0.924455999,29.21,1.682523461,0,3.148077073
6/1/2022 7:00,-0.146555361,0.9924456,29.21,1.863865897,0,2.010421258
6/1/2022 8:00,0,0.99924456,31.55,1.971282382,0,1.971282382
6/1/2022 9:00,0,0.99924456,31.55,2.299022377,0,2.299022377
6/1/2022 10:00,2.800890063,0.99924456,36.34,2.800890063,0,0
6/1/2022 11:00,3.180308855,0.854868784,36.34,3.180308855,0,0
6/1/2022 12:00,0,0.690935337,29.784,3.339924849,0,3.339924849
6/1/2022 13:00,0,0.690935337,29.784,3.796077917,0,3.796077917
6/1/2022 14:00,-5.995854453,0.690935337,18.718,4.141974383,0,10.13782884
6/1/2022 15:00,-0.599585445,0.969093534,18.718,4.635133414,0,5.234718859
6/1/2022 16:00,0,0.996909353,30.482,5.099135523,0,5.099135523
6/1/2022 17:00,0,0.996909353,30.482,5.197829086,0,5.197829086
6/1/2022 18:00,0,0.996909353,32.73,4.794910256,0,4.794910256
6/1/2022 19:00,0,0.996909353,32.73,4.377856199,0,4.377856199
6/1/2022 20:00,0,0.996909353,32.43,4.400348916,0,4.400348916
6/1/2022 21:00,0,0.996909353,32.43,3.597830655,0,3.597830655
6/1/2022 22:00,0,0.996909353,35.47,2.725917105,0,2.725917105
6/1/2022 23:00,0,0.996909353,35.47,1.929499986,0,1.929499986
6/2/2022 0:00,0,0.996909353,34.47,1.46925023,0,1.46925023
6/2/2022 1:00,0,0.996909353,34.47,1.23336376,0,1.23336376
6/2/2022 2:00,1.057666876,0.996909353,34.82,1.057666876,0,0
6/2/2022 3:00,0,0.942390442,34.82,0.957630886,0,0.957630886
6/2/2022 4:00,0,0.942390442,32.76,1.137295923,0,1.137295923
6/2/2022 5:00,0,0.942390442,32.76,1.655280929,0,1.655280929
6/2/2022 6:00,-1.11762542,0.942390442,28.28,2.050496495,0,3.168121915
6/2/2022 7:00,0,0.994239044,28.28,2.212201275,0,2.212201275
6/2/2022 8:00,0,0.994239044,30.8,2.458624098,0,2.458624098
6/2/2022 9:00,0,0.994239044,30.8,2.851930023,0,2.851930023
6/2/2022 10:00,0,0.994239044,35.533,3.317393115,0,3.317393115
6/2/2022 11:00,0,0.994239044,35.533,3.551162631,0,3.551162631
6/2/2022 12:00,0,0.994239044,37.167,4.091873366,0,4.091873366
6/2/2022 13:00,0,0.994239044,37.167,4.282607033,0,4.282607033
6/2/2022 14:00,4.707408839,0.994239044,42.56,4.707408839,0,0
6/2/2022 15:00,4.904972384,0.751589104,42.56,4.904972384,0,0
6/2/2022 16:00,5.344218482,0.498755476,38.97,5.344218482,0,0
6/2/2022 17:00,0,0.223280297,38.97,5.383632912,0,5.383632912
6/2/2022 18:00,0,0.223280297,35.84,4.882027156,0,4.882027156
6/2/2022 19:00,0,0.223280297,35.84,4.582754273,0,4.582754273
6/2/2022 20:00,-6,0.223280297,28.51,4.579811672,0,10.57981167
6/2/2022 21:00,-6,0.501630812,28.51,3.766431485,0,9.766431485
6/2/2022 22:00,-4.268362247,0.779981327,-1.12,3.035699227,0,7.304061473
6/2/2022 23:00,-0.426836225,0.977998133,-1.12,2.170284498,0,2.597120723
6/3/2022 0:00,1.685472875,0.997799813,-2.18,1.685472875,0,0
6/3/2022 1:00,0,0.910919768,-2.18,1.446129121,0,1.446129121
6/3/2022 2:00,-1.728156497,0.910919768,-7.16,1.333361155,0,3.061517652
6/3/2022 3:00,0,0.991091977,-7.16,1.202400703,0,1.202400703
6/3/2022 4:00,0,0.991091977,-6.84,1.394354172,0,1.394354172
6/3/2022 5:00,0,0.991091977,-6.84,1.915790834,0,1.915790834
6/3/2022 6:00,0,0.991091977,22.93,2.5855474,0,2.5855474
6/3/2022 7:00,0,0.991091977,22.93,2.725715675,0,2.725715675
6/3/2022 8:00,0,0.991091977,31.65,2.952066759,0,2.952066759
6/3/2022 9:00,0,0.991091977,31.65,3.508524599,0,3.508524599
6/3/2022 10:00,3.613181611,0.991091977,35.2,3.613181611,0,0
6/3/2022 11:00,4.091883204,0.804845502,35.2,4.091883204,0,0
6/3/2022 12:00,0,0.593923687,33.91,4.380258365,0,4.380258365
6/3/2022 13:00,0,0.593923687,33.91,4.386972508,0,4.386972508
6/3/2022 14:00,4.603849852,0.593923687,34.51,4.603849852,0,0
6/3/2022 15:00,5.053813123,0.356611839,34.51,5.053813123,0,0
6/3/2022 16:00,0,0.096106008,32.61,5.380463268,0,5.380463268
6/3/2022 17:00,0,0.096106008,32.61,4.991529443,0,4.991529443
6/3/2022 18:00,0,0.096106008,28.44,4.895433338,0,4.895433338
6/3/2022 19:00,0,0.096106008,28.44,4.703453903,0,4.703453903
6/3/2022 20:00,-6,0.096106008,17.16,4.678410011,0,10.67841001
6/3/2022 21:00,-6,0.374456524,17.16,3.859929987,0,9.859929987
6/3/2022 22:00,-6,0.652807039,-6.61,3.08565065,0,9.08565065
6/3/2022 23:00,-1.335543439,0.931157555,-6.61,2.18008441,0,3.515627849
6/4/2022 0:00,1.795736292,0.993115755,-22.06,1.795736292,0,0
6/4/2022 1:00,-1.929290636,0.900552029,-22.06,1.489994538,0,3.419285174
6/4/2022 2:00,0,0.990055203,-12.7,1.370481563,0,1.370481563
6/4/2022 3:00,0,0.990055203,-12.7,1.334211136,0,1.334211136
6/4/2022 4:00,0,0.990055203,-11.8,1.478303745,0,1.478303745
6/4/2022 5:00,0,0.990055203,-11.8,2.000107652,0,2.000107652
6/4/2022 6:00,0,0.990055203,14.11,2.389906756,0,2.389906756
6/4/2022 7:00,0,0.990055203,14.11,1.937739555,0,1.937739555
6/4/2022 8:00,0,0.990055203,28.69,1.692783581,0,1.692783581
6/4/2022 9:00,0,0.990055203,28.69,1.582620261,0,1.582620261
6/4/2022 10:00,0,0.990055203,31.67,1.370127042,0,1.370127042
6/4/2022 11:00,0,0.990055203,31.67,1.371581342,0,1.371581342
6/4/2022 12:00,1.383756693,0.990055203,37.31,1.383756693,0,0
6/4/2022 13:00,1.437821382,0.918727538,37.31,1.437821382,0,0
6/4/2022 14:00,1.447543313,0.844613034,34.86,1.447543313,0,0
6/4/2022 15:00,1.644190983,0.769997399,34.86,1.644190983,0,0
6/4/2022 16:00,0,0.685245287,29.68,1.85909931,0,1.85909931
6/4/2022 17:00,0,0.685245287,29.68,2.101747748,0,2.101747748
6/4/2022 18:00,0,0.685245287,29.05,2.162687998,0,2.162687998
6/4/2022 19:00,0,0.685245287,29.05,2.369529667,0,2.369529667
6/4/2022 20:00,-6,0.685245287,12.14,2.539894736,0,8.539894736
6/4/2022 21:00,-0.706241435,0.963595802,12.14,2.038303968,0,2.744545402
6/4/2022 22:00,-0.070624143,0.99635958,4,1.516736742,0,1.587360885
6/4/2022 23:00,-0.007062414,0.999635958,4,0.975446786,0,0.9825092
6/5/2022 0:00,0,0.999963596,-0.09,0.751073415,0,0.751073415
6/5/2022 1:00,0,0.999963596,-0.09,0.659732248,0,0.659732248
6/5/2022 2:00,0,0.999963596,0.83,0.648771979,0,0.648771979
6/5/2022 3:00,0,0.999963596,0.83,0.679720662,0,0.679720662
6/5/2022 4:00,0,0.999963596,3.33,0.886876601,0,0.886876601
6/5/2022 5:00,0,0.999963596,3.33,1.323710713,0,1.323710713
6/5/2022 6:00,0,0.999963596,2.16,1.646325885,0,1.646325885
6/5/2022 7:00,0,0.999963596,2.16,1.518808882,0,1.518808882
6/5/2022 8:00,0,0.999963596,17.183,1.383109523,0,1.383109523
6/5/2022 9:00,0,0.999963596,17.183,1.323835755,0,1.323835755
6/5/2022 10:00,1.270802379,0.999963596,27.531,1.270802379,0,0
6/5/2022 11:00,1.204156083,0.934458319,27.531,1.204156083,0,0
6/5/2022 12:00,1.346132451,0.872388417,27.56,1.346132451,0,0
6/5/2022 13:00,1.644163484,0.803000147,27.56,1.644163484,0,0
6/5/2022 14:00,0,0.718249452,19.96,1.817660416,0,1.817660416
6/5/2022 15:00,0,0.718249452,19.96,2.118493414,0,2.118493414
6/5/2022 16:00,-5.46596064,0.718249452,3.04,2.652690698,0,8.118651337
6/5/2022 17:00,-0.546596064,0.971824945,3.04,2.839868227,0,3.386464291
6/5/2022 18:00,0,0.997182495,14.24,2.768802559,0,2.768802559
6/5/2022 19:00,2.699734046,0.997182495,14.24,2.699734046,0,0
6/5/2022 20:00,-2.754393653,0.858020946,7.328,2.71427166,0,5.468665313
6/5/2022 21:00,-0.275439365,0.985802095,7.328,2.058790425,0,2.334229791
6/5/2022 22:00,0,0.998580209,12.2,1.476110235,0,1.476110235
6/5/2022 23:00,0,0.998580209,12.2,0.959333293,0,0.959333293
6/6/2022 0:00,0.750843577,0.998580209,11.3,0.750843577,0,0
6/6/2022 1:00,0.659562979,0.959876932,11.3,0.659562979,0,0
6/6/2022 2:00,-1.437950493,0.925878841,-2.44,0.648597245,0,2.086547737
6/6/2022 3:00,-0.143795049,0.992587884,-2.44,0.679327002,0,0.823122051
6/6/2022 4:00,-0.014379505,0.999258788,-2.2,0.885701085,0,0.90008059
6/6/2022 5:00,0,0.999925879,-2.2,1.321040008,0,1.321040008
6/6/2022 6:00,0,0.999925879,11.842,1.643237313,0,1.643237313
6/6/2022 7:00,0,0.999925879,11.842,1.515839133,0,1.515839133
6/6/2022 8:00,0,0.999925879,26.285,1.380458571,0,1.380458571
6/6/2022 9:00,0,0.999925879,26.285,1.321534087,0,1.321534087
6/6/2022 10:00,1.268827891,0.999925879,33.36,1.268827891,0,0
6/6/2022 11:00,1.500681573,0.934522379,33.36,1.500681573,0,0
6/6/2022 12:00,0,0.857167659,29.43,1.820297635,0,1.820297635
6/6/2022 13:00,0,0.857167659,29.43,2.30191468,0,2.30191468
6/6/2022 14:00,-2.770947415,0.857167659,24.3,2.780861541,0,5.551808956
6/6/2022 15:00,-0.277094741,0.985716766,24.3,3.385889283,0,3.662984024
6/6/2022 16:00,0,0.998571677,28.5,4.031477582,0,4.031477582
6/6/2022 17:00,0,0.998571677,28.5,4.079505448,0,4.079505448
6/6/2022 18:00,0,0.998571677,31.04,3.768957812,0,3.768957812
6/6/2022 19:00,0,0.998571677,31.04,3.637275331,0,3.637275331
6/6/2022 20:00,0,0.998571677,27.65,3.482692753,0,3.482692753
6/6/2022 21:00,0,0.998571677,27.65,2.724986562,0,2.724986562
6/6/2022 22:00,0,0.998571677,33.09,1.887250727,0,1.887250727
6/6/2022 23:00,0,0.998571677,33.09,1.038419688,0,1.038419688
6/7/2022 0:00,0,0.998571677,31.19,0.750542673,0,0.750542673
6/7/2022 1:00,0,0.998571677,31.19,0.659299144,0,0.659299144
6/7/2022 2:00,0,0.998571677,31.1,0.648312828,0,0.648312828
6/7/2022 3:00,0,0.998571677,31.1,0.678838866,0,0.678838866
6/7/2022 4:00,0,0.998571677,31.95,0.88440738,0,0.88440738
6/7/2022 5:00,1.318267092,0.998571677,31.95,1.318267092,0,0
6/7/2022 6:00,-1.345976566,0.930619765,27.21,1.639992025,0,2.985968591
6/7/2022 7:00,0,0.993061976,27.21,1.512645149,0,1.512645149
6/7/2022 8:00,0,0.993061976,33.25,1.399369785,0,1.399369785
6/7/2022 9:00,0,0.993061976,33.25,1.699199617,0,1.699199617
6/7/2022 10:00,0,0.993061976,40.14,1.847466398,0,1.847466398
6/7/2022 11:00,0,0.993061976,40.14,2.148353159,0,2.148353159
6/7/2022 12:00,2.46787941,0.993061976,40.56,2.46787941,0,0
6/7/2022 13:00,2.777231289,0.865851698,40.56,2.777231289,0,0
6/7/2022 14:00,3.390582196,0.722695446,43.68,3.390582196,0,0
6/7/2022 15:00,3.736649572,0.547923167,43.68,3.736649572,0,0
6/7/2022 16:00,0,0.355312365,37.4,4.292508978,0,4.292508978
6/7/2022 17:00,0,0.355312365,37.4,4.378980946,0,4.378980946
6/7/2022 18:00,0,0.355312365,34.107,4.121262164,0,4.121262164
6/7/2022 19:00,0,0.355312365,34.107,3.910702356,0,3.910702356
6/7/2022 20:00,-6,0.355312365,32.42,3.786298112,0,9.786298112
6/7/2022 21:00,-6,0.63366288,32.42,3.035808956,0,9.035808956
6/7/2022 22:00,-1.706940124,0.912013396,27.15,2.247692088,0,3.954632212
6/7/2022 23:00,-0.170694012,0.99120134,27.15,1.34584784,0,1.516541852
6/8/2022 0:00,0.966233032,0.999120134,19.2,0.966233032,0,0
6/8/2022 1:00,0,0.949314308,19.2,0.753126105,0,0.753126105
6/8/2022 2:00,-0.983302433,0.949314308,2.88,0.648046926,0,1.631349359
6/8/2022 3:00,0,0.994931431,2.88,0.678379039,0,0.678379039
6/8/2022 4:00,0,0.994931431,15.32,0.883153638,0,0.883153638
6/8/2022 5:00,0,0.994931431,15.32,1.315546534,0,1.315546534
6/8/2022 6:00,0,0.994931431,24.74,1.736092416,0,1.736092416
6/8/2022 7:00,0,0.994931431,24.74,1.851849039,0,1.851849039
6/8/2022 8:00,0,0.994931431,34.15,1.933103523,0,1.933103523
6/8/2022 9:00,0,0.994931431,34.15,2.315798226,0,2.315798226
6/8/2022 10:00,2.440450815,0.994931431,37.69,2.440450815,0,0
6/8/2022 11:00,2.617910479,0.869134997,37.69,2.617910479,0,0
6/8/2022 12:00,2.907720313,0.734191158,36.76,2.907720313,0,0
6/8/2022 13:00,3.250415754,0.584308668,36.76,3.250415754,0,0
6/8/2022 14:00,0,0.416761464,31.64,3.571324275,0,3.571324275
6/8/2022 15:00,0,0.416761464,31.64,4.032176375,0,4.032176375
6/8/2022 16:00,0,0.416761464,30.28,4.601781711,0,4.601781711
6/8/2022 17:00,0,0.416761464,30.28,4.58641499,0,4.58641499
6/8/2022 18:00,0,0.416761464,29.78,4.37390305,0,4.37390305
6/8/2022 19:00,0,0.416761464,29.78,4.227443461,0,4.227443461
6/8/2022 20:00,-6,0.416761464,13.37,4.15418882,0,10.15418882
6/8/2022 21:00,-5.914827603,0.695111979,13.37,3.397652834,0,9.312480437
6/8/2022 22:00,-0.59148276,0.969511198,13.39,2.636863358,0,3.228346118
6/8/2022 23:00,-0.059148276,0.99695112,13.39,1.796086757,0,1.855235033
6/9/2022 0:00,1.41826077,0.999695112,2.36,1.41826077,0,0
6/9/2022 1:00,0,0.926588887,2.36,1.198841258,0,1.198841258
6/9/2022 2:00,0,0.926588887,-3.16,1.020912574,0,1.020912574
6/9/2022 3:00,0,0.926588887,-3.16,0.982780947,0,0.982780947
6/9/2022 4:00,-1.424175597,0.926588887,-3.3,1.130030909,0,2.554206507
6/9/2022 5:00,0,0.992658889,-3.3,1.520152173,0,1.520152173
6/9/2022 6:00,0,0.992658889,14.17,2.093780806,0,2.093780806
6/9/2022 7:00,0,0.992658889,14.17,2.204493272,0,2.204493272
6/9/2022 8:00,2.268455403,0.992658889,20.6,2.268455403,0,0
6/9/2022 9:00,2.298657123,0.875728198,20.6,2.298657123,0,0
6/9/2022 10:00,2.162304739,0.757240717,19.49,2.162304739,0,0
6/9/2022 11:00,2.124121405,0.64578171,19.49,2.124121405,0,0
6/9/2022 12:00,0,0.536290916,18.16,2.129247312,0,2.129247312
6/9/2022 13:00,0,0.536290916,18.16,2.126258986,0,2.126258986
6/9/2022 14:00,0,0.536290916,19.27,2.420528669,0,2.420528669
6/9/2022 15:00,0,0.536290916,19.27,2.743509152,0,2.743509152
6/9/2022 16:00,0,0.536290916,6,3.409867302,0,3.409867302
6/9/2022 17:00,0,0.536290916,6,3.565667684,0,3.565667684
6/9/2022 18:00,0,0.536290916,1.18,3.533945805,0,3.533945805
6/9/2022 19:00,0,0.536290916,1.18,3.536134646,0,3.536134646
6/9/2022 20:00,-6,0.536290916,-0.41,3.645871859,0,9.645871859
6/9/2022 21:00,-3.59595623,0.814641431,-0.41,3.044454193,0,6.640410424
6/9/2022 22:00,-0.359595623,0.981464143,-7.45,2.333140458,0,2.692736081
6/9/2022 23:00,-0.035959562,0.998146414,-7.45,1.615834794,0,1.651794357
6/10/2022 0:00,1.289276193,0.999814641,-8.36,1.289276193,0,0
6/10/2022 1:00,0,0.933357106,-8.36,1.101766138,0,1.101766138
6/10/2022 2:00,0,0.933357106,-12.31,1.016624019,0,1.016624019
6/10/2022 3:00,0,0.933357106,-12.31,0.989150964,0,0.989150964
6/10/2022 4:00,-1.292872149,0.933357106,-21.15,1.184365688,0,2.477237837
6/10/2022 5:00,0,0.993335711,-21.15,1.786551493,0,1.786551493
6/10/2022 6:00,0,0.993335711,2.8,2.19250605,0,2.19250605
6/10/2022 7:00,0,0.993335711,2.8,2.048968739,0,2.048968739
6/10/2022 8:00,0,0.993335711,15.06,2.014194023,0,2.014194023
6/10/2022 9:00,0,0.993335711,15.06,2.070214488,0,2.070214488
6/10/2022 10:00,2.330026338,0.993335711,26.78,2.330026338,0,0
6/10/2022 11:00,2.6511337,0.87323126,26.78,2.6511337,0,0
6/10/2022 12:00,2.920527249,0.736574884,26.39,2.920527249,0,0
6/10/2022 13:00,3.449731252,0.586032242,26.39,3.449731252,0,0
6/10/2022 14:00,0,0.408211044,22.07,3.708295764,0,3.708295764
6/10/2022 15:00,0,0.408211044,22.07,4.260869769,0,4.260869769
6/10/2022 16:00,0,0.408211044,16.23,4.321934015,0,4.321934015
6/10/2022 17:00,0,0.408211044,16.23,4.475881506,0,4.475881506
6/10/2022 18:00,-6,0.408211044,6.46,4.235611624,0,10.23561162
6/10/2022 19:00,-6,0.686561559,6.46,4.357899772,0,10.35789977
6/10/2022 20:00,0,0.964912075,11.25,4.479571681,0,4.479571681
6/10/2022 21:00,0,0.964912075,11.25,3.780619146,0,3.780619146
6/10/2022 22:00,-0.680705754,0.964912075,-0.64,3.063688358,0,3.744394112
6/10/2022 23:00,-0.068070575,0.996491207,-0.64,2.175178631,0,2.243249207
6/11/2022 0:00,0,0.999649121,-4.28,1.683006536,0,1.683006536
6/11/2022 1:00,0,0.999649121,-4.28,1.451909539,0,1.451909539
6/11/2022 2:00,1.339327076,0.999649121,0.46,1.339327076,0,0
6/11/2022 3:00,0,0.930611643,0.46,1.30098801,0,1.30098801
6/11/2022 4:00,-1.346134133,0.930611643,-0.97,1.491713629,0,2.837847762
6/11/2022 5:00,0,0.993061164,-0.97,2.020583474,0,2.020583474
6/11/2022 6:00,0,0.993061164,14.53,2.553240479,0,2.553240479
6/11/2022 7:00,0,0.993061164,14.53,2.690021594,0,2.690021594
6/11/2022 8:00,0,0.993061164,29.2,2.656544919,0,2.656544919
6/11/2022 9:00,0,0.993061164,29.2,2.760578916,0,2.760578916
6/11/2022 10:00,0,0.993061164,32.97,3.06331066,0,3.06331066
6/11/2022 11:00,0,0.993061164,32.97,2.854353439,0,2.854353439
6/11/2022 12:00,0,0.993061164,34.88,3.09714819,0,3.09714819
6/11/2022 13:00,0,0.993061164,34.88,3.164747261,0,3.164747261
6/11/2022 14:00,4.334980835,0.993061164,36.53,4.334980835,0,0
6/11/2022 15:00,4.485150898,0.769608544,36.53,4.485150898,0,0
6/11/2022 16:00,5.08972588,0.538415199,38.86,5.08972588,0,0
6/11/2022 17:00,0,0.276058195,38.86,4.782496114,0,4.782496114
6/11/2022 18:00,0,0.276058195,35.27,4.591842283,0,4.591842283
6/11/2022 19:00,0,0.276058195,35.27,4.501821572,0,4.501821572
6/11/2022 20:00,-6,0.276058195,28.53,3.969408355,0,9.969408355
6/11/2022 21:00,-6,0.55440871,28.53,3.010409821,0,9.010409821
6/11/2022 22:00,-3.244471026,0.832759225,31,2.473100379,0,5.717571405
6/11/2022 23:00,-0.324447103,0.983275923,31,1.567943662,0,1.892390764
6/12/2022 0:00,0,0.998327592,26.61,1.152352794,0,1.152352794
6/12/2022 1:00,0,0.998327592,26.61,0.918272992,0,0.918272992
6/12/2022 2:00,0,0.998327592,33.07,0.740028488,0,0.740028488
6/12/2022 3:00,0,0.998327592,33.07,0.683843332,0,0.683843332
6/12/2022 4:00,0,0.998327592,34.97,0.905335683,0,0.905335683
6/12/2022 5:00,0,0.998327592,34.97,1.402443116,0,1.402443116
6/12/2022 6:00,0,0.998327592,32.12,1.7431008,0,1.7431008
6/12/2022 7:00,0,0.998327592,32.12,1.585399187,0,1.585399187
6/12/2022 8:00,0,0.998327592,34.85,1.578750159,0,1.578750159
6/12/2022 9:00,0,0.998327592,34.85,1.591370594,0,1.591370594
6/12/2022 10:00,1.901341616,0.998327592,42.82,1.901341616,0,0
6/12/2022 11:00,2.244188244,0.900320292,42.82,2.244188244,0,0
6/12/2022 12:00,-4.177974571,0.784640486,34.002,2.636935818,0,6.814910389
6/12/2022 13:00,-0.417797457,0.978464049,34.002,3.15156024,0,3.569357698
