Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),DR Event (y/n),System Load (kW),Net Load (kW),PV Grid Export (kW),Net Grid Import (kW)
4/5/2022 7:00,0,100%,2.07944574,FALSE,"27,973,515",2.07944574,0,2.07944574
4/5/2022 8:00,0,100%,1.786003209,FALSE,"27,897,448",1.786003209,0,1.786003209
4/5/2022 9:00,0,100%,1.642069697,FALSE,"27,676,032",1.642069697,0,1.642069697
4/5/2022 10:00,0,100%,1.535546024,FALSE,"27,724,748",1.535546024,0,1.535546024
4/5/2022 11:00,0,100%,1.427822862,FALSE,"27,488,922",1.427822862,0,1.427822862
4/5/2022 12:00,0,100%,1.350197491,FALSE,"27,445,577",1.350197491,0,1.350197491
4/5/2022 13:00,0,100%,1.295456908,FALSE,"27,439,141",1.295456908,0,1.295456908
4/5/2022 14:00,0,100%,1.405280178,FALSE,"27,349,533",1.405280178,0,1.405280178
4/5/2022 15:00,0,100%,1.733904683,FALSE,"27,205,418",1.733904683,0,1.733904683
4/5/2022 16:00,0,100%,2.041979055,FALSE,"26,914,633",2.041979055,0,2.041979055
4/5/2022 17:00,0,100%,2.352962957,FALSE,"26,653,060",2.352962957,0,2.352962957
4/5/2022 18:00,0,100%,2.448689286,FALSE,"26,472,263",2.448689286,0,2.448689286
4/5/2022 19:00,0,100%,2.74473682,FALSE,"27,175,449",2.74473682,0,2.74473682
4/5/2022 20:00,0,100%,2.737176396,FALSE,"26,754,460",2.737176396,0,2.737176396
4/5/2022 21:00,0,100%,2.208576305,FALSE,"25,747,482",2.208576305,0,2.208576305
4/5/2022 22:00,0,100%,1.669780333,FALSE,"24,518,621",1.669780333,0,1.669780333
4/5/2022 23:00,0,100%,1.133929404,FALSE,"23,480,947",1.133929404,0,1.133929404
4/6/2022 0:00,0,100%,0.914810961,FALSE,"22,896,070",0.914810961,0,0.914810961
4/6/2022 1:00,0,100%,0.823761064,FALSE,"22,597,375",0.823761064,0,0.823761064
4/6/2022 2:00,0,100%,0.822641605,FALSE,"22,391,608",0.822641605,0,0.822641605
4/6/2022 3:00,0,100%,0.879303353,FALSE,"22,462,414",0.879303353,0,0.879303353
4/6/2022 4:00,0,100%,1.158904483,FALSE,"22,756,896",1.158904483,0,1.158904483
4/6/2022 5:00,0,100%,1.76713799,FALSE,"23,501,196",1.76713799,0,1.76713799
4/6/2022 6:00,0,100%,2.206377512,FALSE,"24,272,286",2.206377512,0,2.206377512
4/6/2022 7:00,0,100%,2.01845725,FALSE,"25,071,789",2.01845725,0,2.01845725
4/6/2022 8:00,0,100%,1.742940836,FALSE,"25,517,070",1.742940836,0,1.742940836
4/6/2022 9:00,0,100%,1.603081812,FALSE,"25,862,804",1.603081812,0,1.603081812
4/6/2022 10:00,0,100%,1.497504211,FALSE,"25,971,708",1.497504211,0,1.497504211
4/6/2022 11:00,0,100%,1.582599035,FALSE,"25,823,198",1.582599035,0,1.582599035
4/6/2022 12:00,0,100%,1.782175445,FALSE,"25,680,599",1.782175445,0,1.782175445
4/6/2022 13:00,0,100%,1.98377645,FALSE,"25,385,369",1.98377645,0,1.98377645
4/6/2022 14:00,0,100%,2.340771612,FALSE,"25,525,444",2.340771612,0,2.340771612
4/6/2022 15:00,0,100%,2.634582277,FALSE,"25,758,290",2.634582277,0,2.634582277
4/6/2022 16:00,0,100%,2.988842166,FALSE,"25,824,701",2.988842166,0,2.988842166
4/6/2022 17:00,0,100%,3.125511139,FALSE,"25,672,179",3.125511139,0,3.125511139
4/6/2022 18:00,0,100%,3.038510489,FALSE,"25,766,390",3.038510489,0,3.038510489
4/6/2022 19:00,0,100%,3.220506318,FALSE,"26,129,557",3.220506318,0,3.220506318
4/6/2022 20:00,0,100%,2.931845986,FALSE,"25,827,204",2.931845986,0,2.931845986
4/6/2022 21:00,0,100%,2.205390801,FALSE,"24,774,870",2.205390801,0,2.205390801
4/6/2022 22:00,0,100%,1.635106725,FALSE,"23,507,318",1.635106725,0,1.635106725
4/6/2022 23:00,0,100%,1.089150095,FALSE,"22,658,512",1.089150095,0,1.089150095
4/7/2022 0:00,0,100%,0.878360987,FALSE,"22,075,239",0.878360987,0,0.878360987
4/7/2022 1:00,0,100%,0.794272963,FALSE,"21,947,396",0.794272963,0,0.794272963
4/7/2022 2:00,0,100%,0.788992955,FALSE,"21,695,307",0.788992955,0,0.788992955
4/7/2022 3:00,0,100%,0.833438114,FALSE,"21,679,533",0.833438114,0,0.833438114
4/7/2022 4:00,0,100%,1.102729451,FALSE,"21,922,053",1.102729451,0,1.102729451
4/7/2022 5:00,0,100%,1.68561582,FALSE,"22,528,910",1.68561582,0,1.68561582
4/7/2022 6:00,0,100%,2.133097529,FALSE,"22,929,347",2.133097529,0,2.133097529
4/7/2022 7:00,0,100%,1.977794372,FALSE,"23,833,072",1.977794372,0,1.977794372
4/7/2022 8:00,0,100%,1.733384114,FALSE,"24,515,090",1.733384114,0,1.733384114
4/7/2022 9:00,0,100%,1.633689158,FALSE,"24,799,792",1.633689158,0,1.633689158
4/7/2022 10:00,0,100%,1.535138779,FALSE,"25,123,683",1.535138779,0,1.535138779
4/7/2022 11:00,0,100%,1.42749868,FALSE,"25,391,783",1.42749868,0,1.42749868
4/7/2022 12:00,0,100%,1.34821706,FALSE,"25,588,214",1.34821706,0,1.34821706
4/7/2022 13:00,0,100%,1.426610082,FALSE,"25,781,301",1.426610082,0,1.426610082
4/7/2022 14:00,0,100%,1.715351773,FALSE,"25,898,255",1.715351773,0,1.715351773
4/7/2022 15:00,0,100%,2.065206203,FALSE,"26,197,877",2.065206203,0,2.065206203
4/7/2022 16:00,0,100%,2.665563314,FALSE,"26,507,326",2.665563314,0,2.665563314
4/7/2022 17:00,0,100%,2.717540791,FALSE,"26,510,069",2.717540791,0,2.717540791
4/7/2022 18:00,0,100%,2.821529938,FALSE,"26,566,122",2.821529938,0,2.821529938
4/7/2022 19:00,0,100%,2.882902642,FALSE,"27,154,350",2.882902642,0,2.882902642
4/7/2022 20:00,0,100%,2.70372466,FALSE,"26,455,252",2.70372466,0,2.70372466
4/7/2022 21:00,0,100%,2.174190216,FALSE,"24,918,475",2.174190216,0,2.174190216
4/7/2022 22:00,0,100%,1.643184063,FALSE,"23,539,515",1.643184063,0,1.643184063
4/7/2022 23:00,0,100%,1.100573215,FALSE,"22,409,540",1.100573215,0,1.100573215
4/8/2022 0:00,0,100%,0.910664496,FALSE,"21,907,150",0.910664496,0,0.910664496
4/8/2022 1:00,0,100%,0.840176791,FALSE,"21,712,001",0.840176791,0,0.840176791
4/8/2022 2:00,0,100%,0.841192656,FALSE,"21,744,417",0.841192656,0,0.841192656
4/8/2022 3:00,0,100%,0.908307767,FALSE,"22,182,344",0.908307767,0,0.908307767
4/8/2022 4:00,0,100%,1.219174679,FALSE,"23,292,493",1.219174679,0,1.219174679
4/8/2022 5:00,0,100%,1.886006304,FALSE,"25,538,374",1.886006304,0,1.886006304
4/8/2022 6:00,0,100%,2.349921272,FALSE,"26,716,000",2.349921272,0,2.349921272
4/8/2022 7:00,0,100%,2.172044448,FALSE,"26,921,914",2.172044448,0,2.172044448
4/8/2022 8:00,0,100%,1.909848632,FALSE,"27,146,847",1.909848632,0,1.909848632
4/8/2022 9:00,0,100%,1.779356777,FALSE,"27,538,623",1.779356777,0,1.779356777
4/8/2022 10:00,0,100%,1.65755393,FALSE,"27,811,597",1.65755393,0,1.65755393
4/8/2022 11:00,0,100%,1.536080894,FALSE,"28,014,382",1.536080894,0,1.536080894
4/8/2022 12:00,0,100%,1.440640419,FALSE,"28,394,052",1.440640419,0,1.440640419
4/8/2022 13:00,0,100%,1.49826557,FALSE,"28,741,675",1.49826557,0,1.49826557
4/8/2022 14:00,0,100%,1.69731161,FALSE,"28,994,040",1.69731161,0,1.69731161
4/8/2022 15:00,0,100%,2.092566692,FALSE,"29,441,301",2.092566692,0,2.092566692
4/8/2022 16:00,0,100%,2.499464264,FALSE,"29,575,366",2.499464264,0,2.499464264
4/8/2022 17:00,0,100%,2.729981837,FALSE,"29,554,649",2.729981837,0,2.729981837
4/8/2022 18:00,0,100%,2.717576709,FALSE,"29,123,080",2.717576709,0,2.717576709
4/8/2022 19:00,0,100%,2.846540291,FALSE,"29,335,155",2.846540291,0,2.846540291
4/8/2022 20:00,0,100%,2.843985626,FALSE,"28,285,133",2.843985626,0,2.843985626
4/8/2022 21:00,0,100%,2.298477784,FALSE,"26,397,383",2.298477784,0,2.298477784
4/8/2022 22:00,0,100%,1.752817956,FALSE,"24,647,904",1.752817956,0,1.752817956
4/8/2022 23:00,0,100%,1.215265275,FALSE,"23,432,947",1.215265275,0,1.215265275
4/9/2022 0:00,0,100%,1.000775185,FALSE,"22,697,414",1.000775185,0,1.000775185
4/9/2022 1:00,0,100%,0.928235302,FALSE,"22,332,081",0.928235302,0,0.928235302
4/9/2022 2:00,0,100%,0.919898202,FALSE,"22,155,219",0.919898202,0,0.919898202
4/9/2022 3:00,0,100%,0.950792969,FALSE,"22,297,652",0.950792969,0,0.950792969
4/9/2022 4:00,0,100%,1.231496519,FALSE,"23,358,500",1.231496519,0,1.231496519
4/9/2022 5:00,0,100%,1.872781828,FALSE,"25,395,827",1.872781828,0,1.872781828
4/9/2022 6:00,0,100%,2.31569372,FALSE,"26,609,284",2.31569372,0,2.31569372
4/9/2022 7:00,0,100%,2.169776689,FALSE,"26,870,997",2.169776689,0,2.169776689
4/9/2022 8:00,0,100%,1.918266328,FALSE,"27,182,201",1.918266328,0,1.918266328
4/9/2022 9:00,0,100%,1.810248091,FALSE,"27,745,855",1.810248091,0,1.810248091
4/9/2022 10:00,0,100%,1.705291653,FALSE,"28,195,734",1.705291653,0,1.705291653
4/9/2022 11:00,0,100%,1.592248642,FALSE,"28,723,331",1.592248642,0,1.592248642
4/9/2022 12:00,0,100%,1.49660328,FALSE,"29,541,122",1.49660328,0,1.49660328
4/9/2022 13:00,0,100%,1.431141679,FALSE,"30,156,148",1.431141679,0,1.431141679
4/9/2022 14:00,0,100%,1.46100436,FALSE,"30,669,199",1.46100436,0,1.46100436
4/9/2022 15:00,0,100%,1.669986129,FALSE,"31,120,495",1.669986129,0,1.669986129
4/9/2022 16:00,0,100%,2.043148649,FALSE,"31,150,722",2.043148649,0,2.043148649
4/9/2022 17:00,0,100%,2.329814765,FALSE,"30,839,323",2.329814765,0,2.329814765
4/9/2022 18:00,0,100%,2.583059643,FALSE,"30,361,355",2.583059643,0,2.583059643
4/9/2022 19:00,0,100%,2.910972877,FALSE,"30,737,525",2.910972877,0,2.910972877
4/9/2022 20:00,0,100%,2.885863747,FALSE,"29,671,460",2.885863747,0,2.885863747
4/9/2022 21:00,0,100%,2.348813213,FALSE,"27,654,977",2.348813213,0,2.348813213
4/9/2022 22:00,0,100%,1.782624042,FALSE,"25,865,525",1.782624042,0,1.782624042
4/9/2022 23:00,0,100%,1.205785246,FALSE,"24,548,241",1.205785246,0,1.205785246
4/10/2022 0:00,0,100%,0.970300228,FALSE,"23,767,913",0.970300228,0,0.970300228
4/10/2022 1:00,0,100%,0.878868676,FALSE,"23,272,304",0.878868676,0,0.878868676
4/10/2022 2:00,0,100%,0.873046666,FALSE,"23,085,493",0.873046666,0,0.873046666
4/10/2022 3:00,0,100%,0.917142565,FALSE,"23,390,668",0.917142565,0,0.917142565
4/10/2022 4:00,0,100%,1.196484564,FALSE,"24,333,065",1.196484564,0,1.196484564
4/10/2022 5:00,0,100%,1.797445204,FALSE,"26,439,361",1.797445204,0,1.797445204
4/10/2022 6:00,0,100%,2.238065854,FALSE,"27,419,185",2.238065854,0,2.238065854
4/10/2022 7:00,0,100%,2.064139754,FALSE,"27,905,540",2.064139754,0,2.064139754
4/10/2022 8:00,0,100%,1.823703363,FALSE,"28,406,075",1.823703363,0,1.823703363
4/10/2022 9:00,0,100%,1.721287604,FALSE,"29,022,289",1.721287604,0,1.721287604
4/10/2022 10:00,0,100%,1.64509758,FALSE,"29,581,939",1.64509758,0,1.64509758
4/10/2022 11:00,0,100%,1.557946966,FALSE,"30,133,338",1.557946966,0,1.557946966
4/10/2022 12:00,0,100%,1.483817649,FALSE,"30,823,405",1.483817649,0,1.483817649
4/10/2022 13:00,0,100%,1.393405862,FALSE,"31,326,049",1.393405862,0,1.393405862
4/10/2022 14:00,0,100%,1.428628033,FALSE,"31,687,443",1.428628033,0,1.428628033
4/10/2022 15:00,0,100%,1.588482935,FALSE,"31,889,424",1.588482935,0,1.588482935
4/10/2022 16:00,0,100%,1.949298916,FALSE,"31,635,172",1.949298916,0,1.949298916
4/10/2022 17:00,0,100%,2.22481229,FALSE,"31,336,551",2.22481229,0,2.22481229
4/10/2022 18:00,0,100%,2.478169408,FALSE,"30,914,586",2.478169408,0,2.478169408
4/10/2022 19:00,0,100%,2.824198261,FALSE,"31,280,855",2.824198261,0,2.824198261
4/10/2022 20:00,0,100%,2.818583834,FALSE,"30,372,993",2.818583834,0,2.818583834
4/10/2022 21:00,0,100%,2.290386823,FALSE,"28,487,570",2.290386823,0,2.290386823
4/10/2022 22:00,0,100%,1.787198301,FALSE,"26,635,572",1.787198301,0,1.787198301
4/10/2022 23:00,0,100%,1.253014625,FALSE,"25,312,974",1.253014625,0,1.253014625
4/11/2022 0:00,0,100%,1.051118848,FALSE,"24,594,056",1.051118848,0,1.051118848
4/11/2022 1:00,0,100%,1.001916161,FALSE,"23,997,278",1.001916161,0,1.001916161
4/11/2022 2:00,0,100%,1.015762746,FALSE,"23,692,226",1.015762746,0,1.015762746
4/11/2022 3:00,0,100%,1.08280055,FALSE,"23,898,393",1.08280055,0,1.08280055
4/11/2022 4:00,0,100%,1.35420635,FALSE,"24,756,093",1.35420635,0,1.35420635
4/11/2022 5:00,0,100%,1.976442179,FALSE,"26,703,942",1.976442179,0,1.976442179
4/11/2022 6:00,0,100%,2.347601094,FALSE,"27,754,462",2.347601094,0,2.347601094
4/11/2022 7:00,0,100%,2.130031281,FALSE,"28,063,918",2.130031281,0,2.130031281
4/11/2022 8:00,0,100%,1.837457276,FALSE,"28,429,268",1.837457276,0,1.837457276
4/11/2022 9:00,0,100%,1.71214951,FALSE,"28,768,050",1.71214951,0,1.71214951
4/11/2022 10:00,0,100%,1.607941611,FALSE,"28,827,195",1.607941611,0,1.607941611
4/11/2022 11:00,0,100%,1.487650219,FALSE,"28,797,327",1.487650219,0,1.487650219
4/11/2022 12:00,0,100%,1.392457992,FALSE,"28,792,788",1.392457992,0,1.392457992
4/11/2022 13:00,0,100%,1.329066793,FALSE,"28,569,054",1.329066793,0,1.329066793
4/11/2022 14:00,0,100%,1.345054142,FALSE,"28,306,289",1.345054142,0,1.345054142
4/11/2022 15:00,0,100%,1.515403926,FALSE,"28,264,477",1.515403926,0,1.515403926
4/11/2022 16:00,0,100%,1.877331397,FALSE,"28,182,386",1.877331397,0,1.877331397
4/11/2022 17:00,0,100%,2.199004219,FALSE,"28,198,265",2.199004219,0,2.199004219
4/11/2022 18:00,0,100%,2.403054012,FALSE,"28,405,275",2.403054012,0,2.403054012
4/11/2022 19:00,0,100%,2.759420403,FALSE,"29,120,174",2.759420403,0,2.759420403
4/11/2022 20:00,0,100%,2.758663486,FALSE,"28,585,685",2.758663486,0,2.758663486
4/11/2022 21:00,0,100%,2.247216186,FALSE,"27,278,074",2.247216186,0,2.247216186
4/11/2022 22:00,0,100%,1.749321575,FALSE,"25,995,804",1.749321575,0,1.749321575
4/11/2022 23:00,0,100%,1.223402614,FALSE,"25,248,339",1.223402614,0,1.223402614
4/12/2022 0:00,0,100%,1.028948392,FALSE,"24,889,111",1.028948392,0,1.028948392
4/12/2022 1:00,0,100%,0.960738957,FALSE,"24,696,976",0.960738957,0,0.960738957
4/12/2022 2:00,0,100%,0.964331019,FALSE,"24,752,206",0.964331019,0,0.964331019
4/12/2022 3:00,0,100%,1.01568144,FALSE,"25,278,234",1.01568144,0,1.01568144
4/12/2022 4:00,0,100%,1.277093783,FALSE,"26,588,510",1.277093783,0,1.277093783
4/12/2022 5:00,0,100%,1.851507957,FALSE,"28,742,780",1.851507957,0,1.851507957
4/12/2022 6:00,0,100%,2.283715748,FALSE,"29,829,856",2.283715748,0,2.283715748
4/12/2022 7:00,0,100%,2.089945406,FALSE,"29,742,461",2.089945406,0,2.089945406
4/12/2022 8:00,0,100%,1.838899241,FALSE,"29,586,651",1.838899241,0,1.838899241
4/12/2022 9:00,0,100%,1.704642882,FALSE,"29,338,763",1.704642882,0,1.704642882
4/12/2022 10:00,0,100%,1.593896405,FALSE,"28,891,719",1.593896405,0,1.593896405
4/12/2022 11:00,0,100%,1.478010094,FALSE,"28,278,915",1.478010094,0,1.478010094
4/12/2022 12:00,0,100%,1.393512879,FALSE,"28,051,372",1.393512879,0,1.393512879
4/12/2022 13:00,0,100%,1.342702617,FALSE,"27,688,918",1.342702617,0,1.342702617
4/12/2022 14:00,0,100%,1.377194626,FALSE,"27,326,778",1.377194626,0,1.377194626
4/12/2022 15:00,0,100%,1.573214174,FALSE,"27,149,363",1.573214174,0,1.573214174
4/12/2022 16:00,0,100%,1.945873435,FALSE,"26,897,315",1.945873435,0,1.945873435
4/12/2022 17:00,0,100%,2.208592213,FALSE,"26,703,659",2.208592213,0,2.208592213
4/12/2022 18:00,0,100%,2.45499693,FALSE,"26,658,100",2.45499693,0,2.45499693
4/12/2022 19:00,0,100%,2.806509627,FALSE,"27,466,759",2.806509627,0,2.806509627
4/12/2022 20:00,0,100%,2.815618645,FALSE,"27,315,816",2.815618645,0,2.815618645
4/12/2022 21:00,0,100%,2.303409181,FALSE,"26,424,488",2.303409181,0,2.303409181
4/12/2022 22:00,0,100%,1.790979805,FALSE,"25,341,694",1.790979805,0,1.790979805
4/12/2022 23:00,0,100%,1.237035128,FALSE,"24,676,992",1.237035128,0,1.237035128
4/13/2022 0:00,0,100%,1.00869312,FALSE,"24,235,103",1.00869312,0,1.00869312
4/13/2022 1:00,0,100%,0.935818986,FALSE,"23,995,522",0.935818986,0,0.935818986
4/13/2022 2:00,0,100%,0.92973151,FALSE,"23,927,751",0.92973151,0,0.92973151
4/13/2022 3:00,0,100%,0.974498066,FALSE,"24,105,985",0.974498066,0,0.974498066
4/13/2022 4:00,0,100%,1.237879399,FALSE,"24,761,271",1.237879399,0,1.237879399
4/13/2022 5:00,0,100%,1.812415708,FALSE,"25,532,882",1.812415708,0,1.812415708
4/13/2022 6:00,0,100%,2.225488341,FALSE,"26,081,163",2.225488341,0,2.225488341
4/13/2022 7:00,0,100%,2.072138773,FALSE,"26,768,102",2.072138773,0,2.072138773
4/13/2022 8:00,0,100%,1.787140023,FALSE,"27,355,363",1.787140023,0,1.787140023
4/13/2022 9:00,0,100%,1.663821634,FALSE,"27,781,750",1.663821634,0,1.663821634
4/13/2022 10:00,0,100%,1.559597843,FALSE,"27,616,608",1.559597843,0,1.559597843
4/13/2022 11:00,0,100%,1.457221708,FALSE,"27,262,666",1.457221708,0,1.457221708
4/13/2022 12:00,0,100%,1.373570173,FALSE,"26,922,329",1.373570173,0,1.373570173
4/13/2022 13:00,0,100%,1.30743037,FALSE,"26,552,500",1.30743037,0,1.30743037
4/13/2022 14:00,0,100%,1.329284301,FALSE,"26,338,217",1.329284301,0,1.329284301
4/13/2022 15:00,0,100%,1.693787807,FALSE,"26,423,771",1.693787807,0,1.693787807
4/13/2022 16:00,0,100%,1.979006665,FALSE,"26,645,346",1.979006665,0,1.979006665
4/13/2022 17:00,0,100%,2.262642311,FALSE,"26,771,620",2.262642311,0,2.262642311
4/13/2022 18:00,0,100%,2.396913517,FALSE,"26,938,305",2.396913517,0,2.396913517
4/13/2022 19:00,0,100%,2.75468907,FALSE,"27,497,848",2.75468907,0,2.75468907
4/13/2022 20:00,0,100%,2.784131771,FALSE,"27,236,273",2.784131771,0,2.784131771
4/13/2022 21:00,0,100%,2.242088009,FALSE,"26,440,700",2.242088009,0,2.242088009
4/13/2022 22:00,0,100%,1.731080378,FALSE,"25,454,405",1.731080378,0,1.731080378
4/13/2022 23:00,0,100%,1.192608283,FALSE,"24,779,569",1.192608283,0,1.192608283
4/14/2022 0:00,0,100%,1.015196248,FALSE,"23,453,522",1.015196248,0,1.015196248
4/14/2022 1:00,0,100%,0.944040279,FALSE,"23,385,535",0.944040279,0,0.944040279
4/14/2022 2:00,0,100%,0.94890087,FALSE,"24,183,065",0.94890087,0,0.94890087
4/14/2022 3:00,0,100%,0.997292352,FALSE,"24,421,586",0.997292352,0,0.997292352
4/14/2022 4:00,0,100%,1.276011287,FALSE,"24,871,536",1.276011287,0,1.276011287
4/14/2022 5:00,0,100%,1.846116636,FALSE,"25,650,248",1.846116636,0,1.846116636
4/14/2022 6:00,0,100%,2.254045652,FALSE,"26,139,672",2.254045652,0,2.254045652
4/14/2022 7:00,0,100%,2.050420589,FALSE,"26,552,780",2.050420589,0,2.050420589
4/14/2022 8:00,0,100%,1.760299694,FALSE,"26,597,568",1.760299694,0,1.760299694
4/14/2022 9:00,0,100%,1.631197022,FALSE,"26,325,863",1.631197022,0,1.631197022
4/14/2022 10:00,0,100%,1.525960075,FALSE,"25,930,442",1.525960075,0,1.525960075
4/14/2022 11:00,0,100%,1.424768895,FALSE,"25,613,914",1.424768895,0,1.424768895
4/14/2022 12:00,0,100%,1.337896961,FALSE,"25,142,926",1.337896961,0,1.337896961
4/14/2022 13:00,0,100%,1.347716105,FALSE,"24,818,967",1.347716105,0,1.347716105
4/14/2022 14:00,0,100%,1.664907743,FALSE,"24,552,518",1.664907743,0,1.664907743
4/14/2022 15:00,0,100%,1.986481009,FALSE,"24,665,312",1.986481009,0,1.986481009
4/14/2022 16:00,0,100%,2.446908658,FALSE,"24,956,326",2.446908658,0,2.446908658
4/14/2022 17:00,0,100%,2.670106161,FALSE,"25,223,257",2.670106161,0,2.670106161
4/14/2022 18:00,0,100%,2.703029429,FALSE,"25,469,292",2.703029429,0,2.703029429
4/14/2022 19:00,0,100%,2.844901859,FALSE,"26,601,029",2.844901859,0,2.844901859
4/14/2022 20:00,0,100%,2.686835331,FALSE,"26,669,092",2.686835331,0,2.686835331
4/14/2022 21:00,0,100%,2.160776153,FALSE,"25,498,340",2.160776153,0,2.160776153
4/14/2022 22:00,0,100%,1.641561981,FALSE,"24,242,039",1.641561981,0,1.641561981
4/14/2022 23:00,0,100%,1.088677884,FALSE,"23,541,718",1.088677884,0,1.088677884
4/15/2022 0:00,0,100%,0.891641498,FALSE,"23,237,926",0.891641498,0,0.891641498
4/15/2022 1:00,0,100%,0.803826237,FALSE,"23,230,298",0.803826237,0,0.803826237
4/15/2022 2:00,0,100%,0.810980054,FALSE,"23,394,909",0.810980054,0,0.810980054
4/15/2022 3:00,0,100%,0.869067002,FALSE,"23,985,628",0.869067002,0,0.869067002
4/15/2022 4:00,0,100%,1.151627506,FALSE,"25,477,353",1.151627506,0,1.151627506
4/15/2022 5:00,0,100%,1.769404031,FALSE,"27,822,576",1.769404031,0,1.769404031
4/15/2022 6:00,0,100%,2.22187342,FALSE,"28,796,686",2.22187342,0,2.22187342
4/15/2022 7:00,0,100%,2.080386402,FALSE,"28,524,876",2.080386402,0,2.080386402
4/15/2022 8:00,0,100%,1.819445248,FALSE,"28,175,974",1.819445248,0,1.819445248
4/15/2022 9:00,0,100%,1.695373879,FALSE,"28,017,370",1.695373879,0,1.695373879
4/15/2022 10:00,0,100%,1.615438186,FALSE,"27,801,812",1.615438186,0,1.615438186
4/15/2022 11:00,0,100%,1.494917868,FALSE,"27,734,558",1.494917868,0,1.494917868
4/15/2022 12:00,0,100%,1.538520252,FALSE,"27,808,570",1.538520252,0,1.538520252
4/15/2022 13:00,0,100%,1.793540696,FALSE,"27,819,549",1.793540696,0,1.793540696
4/15/2022 14:00,0,100%,2.245614937,FALSE,"27,969,439",2.245614937,0,2.245614937
4/15/2022 15:00,0,100%,2.714609975,FALSE,"28,257,268",2.714609975,0,2.714609975
4/15/2022 16:00,0,100%,2.91851858,FALSE,"28,377,590",2.91851858,0,2.91851858
4/15/2022 17:00,0,100%,3.219203402,FALSE,"28,391,469",3.219203402,0,3.219203402
4/15/2022 18:00,0,100%,3.189858519,FALSE,"28,293,756",3.189858519,0,3.189858519
4/15/2022 19:00,0,100%,3.341544693,FALSE,"28,907,793",3.341544693,0,3.341544693
4/15/2022 20:00,0,100%,3.131180359,FALSE,"28,387,930",3.131180359,0,3.131180359
4/15/2022 21:00,0,100%,2.343119952,FALSE,"26,670,141",2.343119952,0,2.343119952
4/15/2022 22:00,0,100%,1.651392847,FALSE,"24,944,593",1.651392847,0,1.651392847
4/15/2022 23:00,0,100%,1.083114185,FALSE,"23,783,483",1.083114185,0,1.083114185
4/16/2022 0:00,0,100%,0.857590433,FALSE,"23,158,896",0.857590433,0,0.857590433
4/16/2022 1:00,0,100%,0.771395944,FALSE,"22,759,936",0.771395944,0,0.771395944
4/16/2022 2:00,0,100%,0.766389987,FALSE,"22,734,931",0.766389987,0,0.766389987
4/16/2022 3:00,0,100%,0.818404183,FALSE,"22,950,568",0.818404183,0,0.818404183
4/16/2022 4:00,0,100%,1.105654031,FALSE,"24,036,452",1.105654031,0,1.105654031
4/16/2022 5:00,0,100%,1.739262785,FALSE,"26,067,760",1.739262785,0,1.739262785
4/16/2022 6:00,0,100%,2.175845753,FALSE,"27,125,059",2.175845753,0,2.175845753
4/16/2022 7:00,0,100%,2.017941107,FALSE,"27,375,429",2.017941107,0,2.017941107
4/16/2022 8:00,0,100%,1.767549077,FALSE,"27,526,817",1.767549077,0,1.767549077
4/16/2022 9:00,0,100%,1.82912408,FALSE,"27,799,332",1.82912408,0,1.82912408
4/16/2022 10:00,0,100%,1.948566543,FALSE,"27,975,851",1.948566543,0,1.948566543
4/16/2022 11:00,0,100%,2.338740715,FALSE,"28,202,235",2.338740715,0,2.338740715
4/16/2022 12:00,0,100%,2.565807561,FALSE,"28,643,156",2.565807561,0,2.565807561
4/16/2022 13:00,0,100%,2.88135651,FALSE,"28,945,273",2.88135651,0,2.88135651
4/16/2022 14:00,0,100%,3.135487231,FALSE,"29,249,451",3.135487231,0,3.135487231
4/16/2022 15:00,0,100%,3.621570613,FALSE,"29,546,743",3.621570613,0,3.621570613
4/16/2022 16:00,0,100%,4.267554781,FALSE,"29,422,042",4.267554781,0,4.267554781
4/16/2022 17:00,0,100%,4.231494781,FALSE,"29,324,054",4.231494781,0,4.231494781
4/16/2022 18:00,0,100%,4.131322467,FALSE,"29,260,620",4.131322467,0,4.131322467
4/16/2022 19:00,0,100%,4.121079617,FALSE,"29,860,156",4.121079617,0,4.121079617
4/16/2022 20:00,0,100%,3.849464312,FALSE,"29,008,942",3.849464312,0,3.849464312
4/16/2022 21:00,0,100%,2.997409714,FALSE,"27,255,211",2.997409714,0,2.997409714
4/16/2022 22:00,0,100%,2.15385569,FALSE,"25,454,515",2.15385569,0,2.15385569
4/16/2022 23:00,0,100%,1.268665923,FALSE,"24,365,234",1.268665923,0,1.268665923
4/17/2022 0:00,0,100%,0.850629143,FALSE,"23,647,776",0.850629143,0,0.850629143
4/17/2022 1:00,0,100%,0.726488466,FALSE,"23,187,511",0.726488466,0,0.726488466
4/17/2022 2:00,0,100%,0.728362507,FALSE,"22,947,516",0.728362507,0,0.728362507
4/17/2022 3:00,0,100%,0.780501696,FALSE,"23,111,496",0.780501696,0,0.780501696
4/17/2022 4:00,0,100%,1.051697079,FALSE,"24,076,670",1.051697079,0,1.051697079
4/17/2022 5:00,0,100%,1.639202808,FALSE,"26,151,096",1.639202808,0,1.639202808
4/17/2022 6:00,0,100%,2.055529078,FALSE,"27,394,136",2.055529078,0,2.055529078
4/17/2022 7:00,0,100%,1.889406535,FALSE,"27,700,068",1.889406535,0,1.889406535
