Start Datetime (hb),BATTERY: es Power (kW),BATTERY: es SOC (%),LOAD: Site Load Original Load (kW),Net Load with Export (kW),PV: solar1 Electric Generation (kW),DR Event (y/n),System Load (kW),Net Grid Import (kW),PV excess generation (kW),PV Grid Export (kW)
4/6/2022 14:00,0,1,2.340771612,-2.95938889,5.300160502,FALSE,"25,525,444",0,2.95938889,2.95938889
4/6/2022 15:00,0,1,2.634582277,-1.546571224,4.181153501,FALSE,"25,758,290",0,1.546571224,1.546571224
4/6/2022 16:00,0,1,2.988842166,0.316518169,2.672323997,FALSE,"25,824,701",0.316518169,0,0
4/6/2022 17:00,0,1,3.125511139,2.301662141,0.823848998,FALSE,"25,672,179",2.301662141,0,0
4/6/2022 18:00,0,1,3.038510489,3.038510489,0,FALSE,"25,766,390",3.038510489,0,0
4/6/2022 19:00,0,1,3.220506318,3.220506318,0,FALSE,"26,129,557",3.220506318,0,0
4/6/2022 20:00,0,1,2.931845986,2.931845986,0,FALSE,"25,827,204",2.931845986,0,0
4/6/2022 21:00,0,1,2.205390801,2.205390801,0,FALSE,"24,774,870",2.205390801,0,0
4/6/2022 22:00,0,1,1.635106725,1.635106725,0,FALSE,"23,507,318",1.635106725,0,0
4/6/2022 23:00,0,1,1.089150095,1.089150095,0,FALSE,"22,658,512",1.089150095,0,0
4/7/2022 0:00,0,1,0.878360987,0.878360987,0,FALSE,"22,075,239",0.878360987,0,0
4/7/2022 1:00,0,1,0.794272963,0.794272963,0,FALSE,"21,947,396",0.794272963,0,0
4/7/2022 2:00,0,1,0.788992955,0.788992955,0,FALSE,"21,695,307",0.788992955,0,0
4/7/2022 3:00,0,1,0.833438114,0.833438114,0,FALSE,"21,679,533",0.833438114,0,0
4/7/2022 4:00,0,1,1.102729451,1.102729451,0,FALSE,"21,922,053",1.102729451,0,0
4/7/2022 5:00,0,1,1.68561582,1.68561582,0,FALSE,"22,528,910",1.68561582,0,0
4/7/2022 6:00,0,1,2.133097529,2.047501529,0.085596,FALSE,"22,929,347",2.047501529,0,0
4/7/2022 7:00,0,1,1.977794372,1.023082369,0.954712003,FALSE,"23,833,072",1.023082369,0,0
4/7/2022 8:00,0,1,1.733384114,0.661156615,1.072227499,FALSE,"24,515,090",0.661156615,0,0
4/7/2022 9:00,0,1,1.633689158,-0.475136841,2.108825999,FALSE,"24,799,792",0,0.475136841,0.475136841
4/7/2022 10:00,0,1,1.535138779,-3.17407172,4.709210499,FALSE,"25,123,683",0,3.17407172,3.17407172
4/7/2022 11:00,0,1,1.42749868,-1.013261817,2.440760497,FALSE,"25,391,783",0,1.013261817,1.013261817
4/7/2022 12:00,0,1,1.34821706,-1.886150937,3.234367997,FALSE,"25,588,214",0,1.886150937,1.886150937
4/7/2022 13:00,0,1,1.426610082,-1.893000415,3.319610497,FALSE,"25,781,301",0,1.893000415,1.893000415
4/7/2022 14:00,0,1,1.715351773,1.715351773,0,FALSE,"25,898,255",1.715351773,0,0
4/7/2022 15:00,0,1,2.065206203,2.065206203,0,FALSE,"26,197,877",2.065206203,0,0
4/7/2022 16:00,0,1,2.665563314,0.632977815,2.032585499,FALSE,"26,507,326",0.632977815,0,0
4/7/2022 17:00,0,1,2.717540791,1.842314292,0.875226499,FALSE,"26,510,069",1.842314292,0,0
4/7/2022 18:00,0,1,2.821529938,2.771761436,0.049768502,FALSE,"26,566,122",2.771761436,0,0
4/7/2022 19:00,0,1,2.882902642,2.882902642,0,FALSE,"27,154,350",2.882902642,0,0
4/7/2022 20:00,0,1,2.70372466,2.70372466,0,FALSE,"26,455,252",2.70372466,0,0
4/7/2022 21:00,0,1,2.174190216,2.174190216,0,FALSE,"24,918,475",2.174190216,0,0
4/7/2022 22:00,0,1,1.643184063,1.643184063,0,FALSE,"23,539,515",1.643184063,0,0
4/7/2022 23:00,0,1,1.100573215,1.100573215,0,FALSE,"22,409,540",1.100573215,0,0
4/8/2022 0:00,0,1,0.910664496,0.910664496,0,FALSE,"21,907,150",0.910664496,0,0
4/8/2022 1:00,0,1,0.840176791,0.840176791,0,FALSE,"21,712,001",0.840176791,0,0
4/8/2022 2:00,0,1,0.841192656,0.841192656,0,FALSE,"21,744,417",0.841192656,0,0
4/8/2022 3:00,0,1,0.908307767,0.908307767,0,FALSE,"22,182,344",0.908307767,0,0
4/8/2022 4:00,0,1,1.219174679,1.219174679,0,FALSE,"23,292,493",1.219174679,0,0
4/8/2022 5:00,0,1,1.886006304,1.886006304,0,FALSE,"25,538,374",1.886006304,0,0
4/8/2022 6:00,0,1,2.349921272,2.349921272,0,FALSE,"26,716,000",2.349921272,0,0
4/8/2022 7:00,0,1,2.172044448,2.172044448,0,FALSE,"26,921,914",2.172044448,0,0
4/8/2022 8:00,0,1,1.909848632,-0.929217871,2.839066503,FALSE,"27,146,847",0,0.929217871,0.929217871
4/8/2022 9:00,0,1,1.779356777,-2.020456723,3.7998135,FALSE,"27,538,623",0,2.020456723,2.020456723
4/8/2022 10:00,0,1,1.65755393,-3.167127568,4.824681498,FALSE,"27,811,597",0,3.167127568,3.167127568
4/8/2022 11:00,0,1,1.536080894,-3.527752104,5.063832998,FALSE,"28,014,382",0,3.527752104,3.527752104
4/8/2022 12:00,0,1,1.440640419,-3.959059579,5.399699998,FALSE,"28,394,052",0,3.959059579,3.959059579
4/8/2022 13:00,0,1,1.49826557,-3.555733933,5.053999503,FALSE,"28,741,675",0,3.555733933,3.555733933
4/8/2022 14:00,0,1,1.69731161,-1.728491393,3.425803003,FALSE,"28,994,040",0,1.728491393,1.728491393
4/8/2022 15:00,0,1,2.092566692,-0.626206806,2.718773498,FALSE,"29,441,301",0,0.626206806,0.626206806
4/8/2022 16:00,0,1,2.499464264,0.740043762,1.759420502,FALSE,"29,575,366",0.740043762,0,0
4/8/2022 17:00,0,1,2.729981837,1.835846336,0.894135501,FALSE,"29,554,649",1.835846336,0,0
4/8/2022 18:00,0,1,2.717576709,2.667724711,0.049851998,FALSE,"29,123,080",2.667724711,0,0
4/8/2022 19:00,0,1,2.846540291,2.846540291,0,FALSE,"29,335,155",2.846540291,0,0
4/8/2022 20:00,0,1,2.843985626,2.843985626,0,FALSE,"28,285,133",2.843985626,0,0
4/8/2022 21:00,0,1,2.298477784,2.298477784,0,FALSE,"26,397,383",2.298477784,0,0
4/8/2022 22:00,0,1,1.752817956,1.752817956,0,FALSE,"24,647,904",1.752817956,0,0
4/8/2022 23:00,0,1,1.215265275,1.215265275,0,FALSE,"23,432,947",1.215265275,0,0
4/9/2022 0:00,0,1,1.000775185,1.000775185,0,FALSE,"22,697,414",1.000775185,0,0
4/9/2022 1:00,0,1,0.928235302,0.928235302,0,FALSE,"22,332,081",0.928235302,0,0
4/9/2022 2:00,0,1,0.919898202,0.919898202,0,FALSE,"22,155,219",0.919898202,0,0
4/9/2022 3:00,0,1,0.950792969,0.950792969,0,FALSE,"22,297,652",0.950792969,0,0
4/9/2022 4:00,0,1,1.231496519,1.231496519,0,FALSE,"23,358,500",1.231496519,0,0
4/9/2022 5:00,0,1,1.872781828,1.872781828,0,FALSE,"25,395,827",1.872781828,0,0
4/9/2022 6:00,0,1,2.31569372,1.905254719,0.410439001,FALSE,"26,609,284",1.905254719,0,0
4/9/2022 7:00,0,1,2.169776689,1.146868691,1.022907998,FALSE,"26,870,997",1.146868691,0,0
4/9/2022 8:00,0,1,1.918266328,-0.064994672,1.983261,FALSE,"27,182,201",0,0.064994672,0.064994672
4/9/2022 9:00,0,1,1.810248091,-0.972614411,2.782862502,FALSE,"27,745,855",0,0.972614411,0.972614411
4/9/2022 10:00,0,1,1.705291653,-1.55582935,3.261121003,FALSE,"28,195,734",0,1.55582935,1.55582935
4/9/2022 11:00,0,1,1.592248642,-1.853187856,3.445436498,FALSE,"28,723,331",0,1.853187856,1.853187856
4/9/2022 12:00,0,1,1.49660328,-1.960876221,3.457479501,FALSE,"29,541,122",0,1.960876221,1.960876221
4/9/2022 13:00,0,1,1.431141679,-2.09221632,3.523357999,FALSE,"30,156,148",0,2.09221632,2.09221632
4/9/2022 14:00,0,1,1.46100436,-1.637648141,3.098652501,FALSE,"30,669,199",0,1.637648141,1.637648141
4/9/2022 15:00,0,1,1.669986129,-0.814739373,2.484725502,FALSE,"31,120,495",0,0.814739373,0.814739373
4/9/2022 16:00,0,1,2.043148649,0.30583015,1.737318499,FALSE,"31,150,722",0.30583015,0,0
4/9/2022 17:00,0,1,2.329814765,1.597501267,0.732313498,FALSE,"30,839,323",1.597501267,0,0
4/9/2022 18:00,0,1,2.583059643,2.523113141,0.059946502,FALSE,"30,361,355",2.523113141,0,0
4/9/2022 19:00,0,1,2.910972877,2.910972877,0,FALSE,"30,737,525",2.910972877,0,0
4/9/2022 20:00,0,1,2.885863747,2.885863747,0,FALSE,"29,671,460",2.885863747,0,0
4/9/2022 21:00,0,1,2.348813213,2.348813213,0,FALSE,"27,654,977",2.348813213,0,0
4/9/2022 22:00,0,1,1.782624042,1.782624042,0,FALSE,"25,865,525",1.782624042,0,0
4/9/2022 23:00,0,1,1.205785246,1.205785246,0,FALSE,"24,548,241",1.205785246,0,0
4/10/2022 0:00,0,1,0.970300228,0.970300228,0,FALSE,"23,767,913",0.970300228,0,0
4/10/2022 1:00,0,1,0.878868676,0.878868676,0,FALSE,"23,272,304",0.878868676,0,0
4/10/2022 2:00,0,1,0.873046666,0.873046666,0,FALSE,"23,085,493",0.873046666,0,0
4/10/2022 3:00,0,1,0.917142565,0.917142565,0,FALSE,"23,390,668",0.917142565,0,0
4/10/2022 4:00,0,1,1.196484564,1.196484564,0,FALSE,"24,333,065",1.196484564,0,0
4/10/2022 5:00,0,1,1.797445204,1.797445204,0,FALSE,"26,439,361",1.797445204,0,0
4/10/2022 6:00,0,1,2.238065854,1.771107355,0.466958499,FALSE,"27,419,185",1.771107355,0,0
4/10/2022 7:00,0,1,2.064139754,0.045699757,2.018439997,FALSE,"27,905,540",0.045699757,0,0
4/10/2022 8:00,0,1,1.823703363,-1.855290137,3.6789935,FALSE,"28,406,075",0,1.855290137,1.855290137
4/10/2022 9:00,0,1,1.721287604,-3.280450396,5.001738,FALSE,"29,022,289",0,3.280450396,3.280450396
4/10/2022 10:00,0,1,1.64509758,-4.27092792,5.9160255,FALSE,"29,581,939",0,4.27092792,4.27092792
4/10/2022 11:00,0,1,1.557946966,-4.868178537,6.426125503,FALSE,"30,133,338",0,4.868178537,4.868178537
4/10/2022 12:00,0,1,1.483817649,1.483817649,0,FALSE,"30,823,405",1.483817649,0,0
4/10/2022 13:00,0,1,1.393405862,1.393405862,0,FALSE,"31,326,049",1.393405862,0,0
4/10/2022 14:00,0,1,1.428628033,1.428628033,0,FALSE,"31,687,443",1.428628033,0,0
4/10/2022 15:00,0,1,1.588482935,1.588482935,0,FALSE,"31,889,424",1.588482935,0,0
4/10/2022 16:00,0,1,1.949298916,1.949298916,0,FALSE,"31,635,172",1.949298916,0,0
4/10/2022 17:00,0,1,2.22481229,2.22481229,0,FALSE,"31,336,551",2.22481229,0,0
4/10/2022 18:00,0,1,2.478169408,2.478169408,0,FALSE,"30,914,586",2.478169408,0,0
4/10/2022 19:00,0,1,2.824198261,2.824198261,0,FALSE,"31,280,855",2.824198261,0,0
4/10/2022 20:00,0,1,2.818583834,2.818583834,0,FALSE,"30,372,993",2.818583834,0,0
4/10/2022 21:00,0,1,2.290386823,2.290386823,0,FALSE,"28,487,570",2.290386823,0,0
4/10/2022 22:00,0,1,1.787198301,1.787198301,0,FALSE,"26,635,572",1.787198301,0,0
4/10/2022 23:00,0,1,1.253014625,1.253014625,0,FALSE,"25,312,974",1.253014625,0,0
4/11/2022 0:00,0,1,1.051118848,1.051118848,0,FALSE,"24,594,056",1.051118848,0,0
4/11/2022 1:00,0,1,1.001916161,1.001916161,0,FALSE,"23,997,278",1.001916161,0,0
4/11/2022 2:00,0,1,1.015762746,1.015762746,0,FALSE,"23,692,226",1.015762746,0,0
4/11/2022 3:00,0,1,1.08280055,1.08280055,0,FALSE,"23,898,393",1.08280055,0,0
4/11/2022 4:00,0,1,1.35420635,1.35420635,0,FALSE,"24,756,093",1.35420635,0,0
4/11/2022 5:00,0,1,1.976442179,1.976442179,0,FALSE,"26,703,942",1.976442179,0,0
4/11/2022 6:00,0,1,2.347601094,1.862725094,0.484876,FALSE,"27,754,462",1.862725094,0,0
4/11/2022 7:00,0,1,2.130031281,0.070592284,2.059438997,FALSE,"28,063,918",0.070592284,0,0
4/11/2022 8:00,0,1,1.837457276,-1.873136723,3.710593999,FALSE,"28,429,268",0,1.873136723,1.873136723
4/11/2022 9:00,0,1,1.71214951,-3.301265988,5.013415498,FALSE,"28,768,050",0,3.301265988,3.301265988
4/11/2022 10:00,0,1,1.607941611,-4.351119889,5.9590615,FALSE,"28,827,195",0,4.351119889,4.351119889
4/11/2022 11:00,0,1,1.487650219,-4.909497279,6.397147498,FALSE,"28,797,327",0,4.909497279,4.909497279
4/11/2022 12:00,0,1,1.392457992,-5.075448005,6.467905997,FALSE,"28,792,788",0,5.075448005,5.075448005
4/11/2022 13:00,0,1,1.329066793,-4.791027208,6.120094001,FALSE,"28,569,054",0,4.791027208,4.791027208
4/11/2022 14:00,0,1,1.345054142,-4.058822357,5.403876499,FALSE,"28,306,289",0,4.058822357,4.058822357
4/11/2022 15:00,0,1,1.515403926,-2.768063577,4.283467503,FALSE,"28,264,477",0,2.768063577,2.768063577
4/11/2022 16:00,0,1,1.877331397,-0.919614104,2.796945501,FALSE,"28,182,386",0,0.919614104,0.919614104
4/11/2022 17:00,0,1,2.199004219,1.037548721,1.161455498,FALSE,"28,198,265",1.037548721,0,0
4/11/2022 18:00,0,1,2.403054012,2.325906515,0.077147497,FALSE,"28,405,275",2.325906515,0,0
4/11/2022 19:00,0,1,2.759420403,2.759420403,0,FALSE,"29,120,174",2.759420403,0,0
4/11/2022 20:00,0,1,2.758663486,2.758663486,0,FALSE,"28,585,685",2.758663486,0,0
4/11/2022 21:00,0,1,2.247216186,2.247216186,0,FALSE,"27,278,074",2.247216186,0,0
4/11/2022 22:00,0,1,1.749321575,1.749321575,0,FALSE,"25,995,804",1.749321575,0,0
4/11/2022 23:00,0,1,1.223402614,1.223402614,0,FALSE,"25,248,339",1.223402614,0,0
4/12/2022 0:00,0,1,1.028948392,1.028948392,0,FALSE,"24,889,111",1.028948392,0,0
4/12/2022 1:00,0,1,0.960738957,0.960738957,0,FALSE,"24,696,976",0.960738957,0,0
4/12/2022 2:00,0,1,0.964331019,0.964331019,0,FALSE,"24,752,206",0.964331019,0,0
4/12/2022 3:00,0,1,1.01568144,1.01568144,0,FALSE,"25,278,234",1.01568144,0,0
4/12/2022 4:00,0,1,1.277093783,1.277093783,0,FALSE,"26,588,510",1.277093783,0,0
4/12/2022 5:00,0,1,1.851507957,1.851507957,0,FALSE,"28,742,780",1.851507957,0,0
4/12/2022 6:00,0,1,2.283715748,1.997957751,0.285757997,FALSE,"29,829,856",1.997957751,0,0
4/12/2022 7:00,0,1,2.089945406,0.928027908,1.161917498,FALSE,"29,742,461",0.928027908,0,0
4/12/2022 8:00,0,1,1.838899241,-0.408737759,2.247637,FALSE,"29,586,651",0,0.408737759,0.408737759
4/12/2022 9:00,0,1,1.704642882,-1.471026615,3.175669497,FALSE,"29,338,763",0,1.471026615,1.471026615
4/12/2022 10:00,0,1,1.593896405,-2.359715096,3.953611501,FALSE,"28,891,719",0,2.359715096,2.359715096
4/12/2022 11:00,0,1,1.478010094,-2.584518908,4.062529002,FALSE,"28,278,915",0,2.584518908,2.584518908
4/12/2022 12:00,0,1,1.393512879,-2.50679862,3.900311499,FALSE,"28,051,372",0,2.50679862,2.50679862
4/12/2022 13:00,0,1,1.342702617,-2.365906385,3.708609002,FALSE,"27,688,918",0,2.365906385,2.365906385
4/12/2022 14:00,0,1,1.377194626,-1.380674873,2.757869499,FALSE,"27,326,778",0,1.380674873,1.380674873
4/12/2022 15:00,0,1,1.573214174,-1.251561325,2.824775499,FALSE,"27,149,363",0,1.251561325,1.251561325
4/12/2022 16:00,0,1,1.945873435,0.075211432,1.870662003,FALSE,"26,897,315",0.075211432,0,0
4/12/2022 17:00,0,1,2.208592213,1.399546213,0.809046,FALSE,"26,703,659",1.399546213,0,0
4/12/2022 18:00,0,1,2.45499693,2.409841428,0.045155502,FALSE,"26,658,100",2.409841428,0,0
4/12/2022 19:00,0,1,2.806509627,2.806509627,0,FALSE,"27,466,759",2.806509627,0,0
4/12/2022 20:00,0,1,2.815618645,2.815618645,0,FALSE,"27,315,816",2.815618645,0,0
4/12/2022 21:00,0,1,2.303409181,2.303409181,0,FALSE,"26,424,488",2.303409181,0,0
4/12/2022 22:00,0,1,1.790979805,1.790979805,0,FALSE,"25,341,694",1.790979805,0,0
4/12/2022 23:00,0,1,1.237035128,1.237035128,0,FALSE,"24,676,992",1.237035128,0,0
4/13/2022 0:00,0,1,1.00869312,1.00869312,0,FALSE,"24,235,103",1.00869312,0,0
4/13/2022 1:00,0,1,0.935818986,0.935818986,0,FALSE,"23,995,522",0.935818986,0,0
4/13/2022 2:00,0,1,0.92973151,0.92973151,0,FALSE,"23,927,751",0.92973151,0,0
4/13/2022 3:00,0,1,0.974498066,0.974498066,0,FALSE,"24,105,985",0.974498066,0,0
4/13/2022 4:00,0,1,1.237879399,1.237879399,0,FALSE,"24,761,271",1.237879399,0,0
4/13/2022 5:00,0,1,1.812415708,1.812415708,0,FALSE,"25,532,882",1.812415708,0,0
4/13/2022 6:00,0,1,2.225488341,2.045047339,0.180441002,FALSE,"26,081,163",2.045047339,0,0
4/13/2022 7:00,0,1,2.072138773,1.713962773,0.358176,FALSE,"26,768,102",1.713962773,0,0
4/13/2022 8:00,0,1,1.787140023,0.963339521,0.823800502,FALSE,"27,355,363",0.963339521,0,0
4/13/2022 9:00,0,1,1.663821634,0.667966634,0.995855,FALSE,"27,781,750",0.667966634,0,0
4/13/2022 10:00,0,1,1.559597843,-0.381479659,1.941077502,FALSE,"27,616,608",0,0.381479659,0.381479659
4/13/2022 11:00,0,1,1.457221708,-3.857305293,5.314527001,FALSE,"27,262,666",0,3.857305293,3.857305293
4/13/2022 12:00,0,1,1.373570173,-2.327296829,3.700867002,FALSE,"26,922,329",0,2.327296829,2.327296829
4/13/2022 13:00,0,1,1.30743037,-3.652117132,4.959547502,FALSE,"26,552,500",0,3.652117132,3.652117132
4/13/2022 14:00,0,1,1.329284301,-2.871372698,4.200656999,FALSE,"26,338,217",0,2.871372698,2.871372698
4/13/2022 15:00,0,1,1.693787807,-2.05387619,3.747663997,FALSE,"26,423,771",0,2.05387619,2.05387619
4/13/2022 16:00,0,1,1.979006665,-0.545574338,2.524581003,FALSE,"26,645,346",0,0.545574338,0.545574338
4/13/2022 17:00,0,1,2.262642311,1.737650312,0.524991999,FALSE,"26,771,620",1.737650312,0,0
4/13/2022 18:00,0,1,2.396913517,2.311223017,0.0856905,FALSE,"26,938,305",2.311223017,0,0
4/13/2022 19:00,0,1,2.75468907,2.75468907,0,FALSE,"27,497,848",2.75468907,0,0
4/13/2022 20:00,0,1,2.784131771,2.784131771,0,FALSE,"27,236,273",2.784131771,0,0
4/13/2022 21:00,0,1,2.242088009,2.242088009,0,FALSE,"26,440,700",2.242088009,0,0
4/13/2022 22:00,0,1,1.731080378,1.731080378,0,FALSE,"25,454,405",1.731080378,0,0
4/13/2022 23:00,0,1,1.192608283,1.192608283,0,FALSE,"24,779,569",1.192608283,0,0
4/14/2022 0:00,0,1,1.015196248,1.015196248,0,FALSE,"23,453,522",1.015196248,0,0
4/14/2022 1:00,0,1,0.944040279,0.944040279,0,FALSE,"23,385,535",0.944040279,0,0
4/14/2022 2:00,0,1,0.94890087,0.94890087,0,FALSE,"24,183,065",0.94890087,0,0
4/14/2022 3:00,0,1,0.997292352,0.997292352,0,FALSE,"24,421,586",0.997292352,0,0
4/14/2022 4:00,0,1,1.276011287,1.276011287,0,FALSE,"24,871,536",1.276011287,0,0
4/14/2022 5:00,0,1,1.846116636,1.846116636,0,FALSE,"25,650,248",1.846116636,0,0
4/14/2022 6:00,0,1,2.254045652,2.254045652,0,FALSE,"26,139,672",2.254045652,0,0
4/14/2022 7:00,0,1,2.050420589,2.050420589,0,FALSE,"26,552,780",2.050420589,0,0
4/14/2022 8:00,0,1,1.760299694,-1.443873803,3.204173497,FALSE,"26,597,568",0,1.443873803,1.443873803
4/14/2022 9:00,0,1,1.631197022,-2.52016548,4.151362502,FALSE,"26,325,863",0,2.52016548,2.52016548
4/14/2022 10:00,0,1,1.525960075,-2.290287927,3.816248002,FALSE,"25,930,442",0,2.290287927,2.290287927
4/14/2022 11:00,0,1,1.424768895,-4.080681104,5.505449999,FALSE,"25,613,914",0,4.080681104,4.080681104
4/14/2022 12:00,0,1,1.337896961,-4.811549538,6.149446499,FALSE,"25,142,926",0,4.811549538,4.811549538
4/14/2022 13:00,0,1,1.347716105,-2.321304894,3.669020999,FALSE,"24,818,967",0,2.321304894,2.321304894
4/14/2022 14:00,0,1,1.664907743,-1.881562254,3.546469997,FALSE,"24,552,518",0,1.881562254,1.881562254
4/14/2022 15:00,0,1,1.986481009,-0.751132492,2.737613501,FALSE,"24,665,312",0,0.751132492,0.751132492
4/14/2022 16:00,0,1,2.446908658,0.523213157,1.923695501,FALSE,"24,956,326",0.523213157,0,0
4/14/2022 17:00,0,1,2.670106161,1.952805164,0.717300997,FALSE,"25,223,257",1.952805164,0,0
4/14/2022 18:00,0,1,2.703029429,2.645370429,0.057659,FALSE,"25,469,292",2.645370429,0,0
4/14/2022 19:00,0,1,2.844901859,2.844901859,0,FALSE,"26,601,029",2.844901859,0,0
4/14/2022 20:00,0,1,2.686835331,2.686835331,0,FALSE,"26,669,092",2.686835331,0,0
4/14/2022 21:00,0,1,2.160776153,2.160776153,0,FALSE,"25,498,340",2.160776153,0,0
4/14/2022 22:00,0,1,1.641561981,1.641561981,0,FALSE,"24,242,039",1.641561981,0,0
4/14/2022 23:00,0,1,1.088677884,1.088677884,0,FALSE,"23,541,718",1.088677884,0,0
4/15/2022 0:00,0,1,0.891641498,0.891641498,0,FALSE,"23,237,926",0.891641498,0,0
4/15/2022 1:00,0,1,0.803826237,0.803826237,0,FALSE,"23,230,298",0.803826237,0,0
4/15/2022 2:00,0,1,0.810980054,0.810980054,0,FALSE,"23,394,909",0.810980054,0,0
4/15/2022 3:00,0,1,0.869067002,0.869067002,0,FALSE,"23,985,628",0.869067002,0,0
4/15/2022 4:00,0,1,1.151627506,1.151627506,0,FALSE,"25,477,353",1.151627506,0,0
4/15/2022 5:00,0,1,1.769404031,1.769404031,0,FALSE,"27,822,576",1.769404031,0,0
4/15/2022 6:00,0,1,2.22187342,2.22187342,0,FALSE,"28,796,686",2.22187342,0,0
4/15/2022 7:00,0,1,2.080386402,2.080386402,0,FALSE,"28,524,876",2.080386402,0,0
4/15/2022 8:00,0,1,1.819445248,1.819445248,0,FALSE,"28,175,974",1.819445248,0,0
4/15/2022 9:00,0,1,1.695373879,1.695373879,0,FALSE,"28,017,370",1.695373879,0,0
4/15/2022 10:00,0,1,1.615438186,1.615438186,0,FALSE,"27,801,812",1.615438186,0,0
4/15/2022 11:00,0,1,1.494917868,1.494917868,0,FALSE,"27,734,558",1.494917868,0,0
4/15/2022 12:00,0,1,1.538520252,1.538520252,0,FALSE,"27,808,570",1.538520252,0,0
4/15/2022 13:00,0,1,1.793540696,1.793540696,0,FALSE,"27,819,549",1.793540696,0,0
4/15/2022 14:00,0,1,2.245614937,2.245614937,0,FALSE,"27,969,439",2.245614937,0,0
4/15/2022 15:00,0,1,2.714609975,2.714609975,0,FALSE,"28,257,268",2.714609975,0,0
4/15/2022 16:00,0,1,2.91851858,2.91851858,0,FALSE,"28,377,590",2.91851858,0,0
4/15/2022 17:00,0,1,3.219203402,3.219203402,0,FALSE,"28,391,469",3.219203402,0,0
4/15/2022 18:00,0,1,3.189858519,3.189858519,0,FALSE,"28,293,756",3.189858519,0,0
4/15/2022 19:00,0,1,3.341544693,3.341544693,0,FALSE,"28,907,793",3.341544693,0,0
4/15/2022 20:00,0,1,3.131180359,3.131180359,0,FALSE,"28,387,930",3.131180359,0,0
4/15/2022 21:00,0,1,2.343119952,2.343119952,0,FALSE,"26,670,141",2.343119952,0,0
4/15/2022 22:00,0,1,1.651392847,1.651392847,0,FALSE,"24,944,593",1.651392847,0,0
4/15/2022 23:00,0,1,1.083114185,1.083114185,0,FALSE,"23,783,483",1.083114185,0,0
4/16/2022 0:00,0,1,0.857590433,0.857590433,0,FALSE,"23,158,896",0.857590433,0,0
4/16/2022 1:00,0,1,0.771395944,0.771395944,0,FALSE,"22,759,936",0.771395944,0,0
4/16/2022 2:00,0,1,0.766389987,0.766389987,0,FALSE,"22,734,931",0.766389987,0,0
4/16/2022 3:00,0,1,0.818404183,0.818404183,0,FALSE,"22,950,568",0.818404183,0,0
4/16/2022 4:00,0,1,1.105654031,1.105654031,0,FALSE,"24,036,452",1.105654031,0,0
4/16/2022 5:00,0,1,1.739262785,1.739262785,0,FALSE,"26,067,760",1.739262785,0,0
4/16/2022 6:00,0,1,2.175845753,1.92662525,0.249220503,FALSE,"27,125,059",1.92662525,0,0
4/16/2022 7:00,0,1,2.017941107,0.675481107,1.34246,FALSE,"27,375,429",0.675481107,0,0
4/16/2022 8:00,0,1,1.767549077,-0.592481421,2.360030498,FALSE,"27,526,817",0,0.592481421,0.592481421
4/16/2022 9:00,0,1,1.82912408,-1.151202423,2.980326503,FALSE,"27,799,332",0,1.151202423,1.151202423
4/16/2022 10:00,0,1,1.948566543,-1.876277459,3.824844002,FALSE,"27,975,851",0,1.876277459,1.876277459
4/16/2022 11:00,0,1,2.338740715,-1.627919283,3.966659998,FALSE,"28,202,235",0,1.627919283,1.627919283
4/16/2022 12:00,0,1,2.565807561,-1.83828194,4.404089501,FALSE,"28,643,156",0,1.83828194,1.83828194
4/16/2022 13:00,0,1,2.88135651,-1.498405492,4.379762002,FALSE,"28,945,273",0,1.498405492,1.498405492
4/16/2022 14:00,0,1,3.135487231,-0.389235271,3.524722502,FALSE,"29,249,451",0,0.389235271,0.389235271
4/16/2022 15:00,0,1,3.621570613,1.045456114,2.576114499,FALSE,"29,546,743",1.045456114,0,0
4/16/2022 16:00,0,1,4.267554781,3.410765281,0.8567895,FALSE,"29,422,042",3.410765281,0,0
4/16/2022 17:00,0,1,4.231494781,3.374500279,0.856994502,FALSE,"29,324,054",3.374500279,0,0
4/16/2022 18:00,0,1,4.131322467,4.054327969,0.076994498,FALSE,"29,260,620",4.054327969,0,0
4/16/2022 19:00,0,1,4.121079617,4.121079617,0,FALSE,"29,860,156",4.121079617,0,0
4/16/2022 20:00,0,1,3.849464312,3.849464312,0,FALSE,"29,008,942",3.849464312,0,0
4/16/2022 21:00,0,1,2.997409714,2.997409714,0,FALSE,"27,255,211",2.997409714,0,0
4/16/2022 22:00,0,1,2.15385569,2.15385569,0,FALSE,"25,454,515",2.15385569,0,0
4/16/2022 23:00,0,1,1.268665923,1.268665923,0,FALSE,"24,365,234",1.268665923,0,0
4/17/2022 0:00,0,1,0.850629143,0.850629143,0,FALSE,"23,647,776",0.850629143,0,0
4/17/2022 1:00,0,1,0.726488466,0.726488466,0,FALSE,"23,187,511",0.726488466,0,0
4/17/2022 2:00,0,1,0.728362507,0.728362507,0,FALSE,"22,947,516",0.728362507,0,0
4/17/2022 3:00,0,1,0.780501696,0.780501696,0,FALSE,"23,111,496",0.780501696,0,0
4/17/2022 4:00,0,1,1.051697079,1.051697079,0,FALSE,"24,076,670",1.051697079,0,0
4/17/2022 5:00,0,1,1.639202808,1.639202808,0,FALSE,"26,151,096",1.639202808,0,0
4/17/2022 6:00,0,1,2.055529078,1.440424581,0.615104497,FALSE,"27,394,136",1.440424581,0,0
